AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;NOM_REG_RBD_A;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;ENS_10;ENS_11;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2019;9443;9;ESCUELA BAS. LOS HEROES DE YUNGAY; ;69072400;1;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;2;1;0;-33,521821860000;-70,618417110000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9444;7;ESCUELA ESPECIAL LOS CEDROS DEL LIBANO; ;70962500;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;-33,486294000000;-70,652890000000;0;212;215;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9445;5;ESCUELA DE PARVULOS HORACIO ARAVENA ANEXO; ; ;9;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9446;3;ESCUELA DE PARVULOS RAYITO DE LUZ; ;69254900;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;-33,482730000000;-70,678440000000;1;10;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9452;8;ESCUELA REPUBLICA FEDERAL ALEMANIA; ;71455500;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;1;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9453;6;ESCUELA ESPECIAL CHILE BRASIL; ;70962500;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9457;9;ESCUELA BÁSICA POETA NERUDA (EX-483); ;71455500;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;1;1;0;-33,513133980000;-70,630666280000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9458;7;ESCUELA BOROA; ;69254900;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;-33,505253620000;-70,674702410000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9459;5;ESCUELA ESPECIAL DE LISIADOS; ;70962500;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9460;9;INST. REG. EDUC ADULTOS SAN MIGUEL; ;70962500;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;-33,486420000000;-70,652980000000;1;363;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9461;7;ESC. ESP. DE ADULTOS HUGO MORALES BIZAMA; ;70962500;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;-33,498610000000;-70,646900000000;1;165;167;363;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9467;6;COLEGIO LA CASTRINA; ;65154917;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,516162150000;-70,633205360000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9468;4;ESCUELA IND. SAN ANTONIO DE PADUA; ;79968470;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,4798477;-70,64148396;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;$1.000 A $10.000;$10.001 A $25.000
2019;9469;2;LICEO INDUSTRIAL GENERAL CARRERA;2903474; ;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9471;4;LICEO SAINT PATRICKS SCHOOL;10121257; ;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,49875786;-70,65546609;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;$1.000 A $10.000;$25.001 A $50.000
2019;9472;2;LICEO POLITECNICO SAN LUIS; ;65145595;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,509248290000;-70,656730340000;1;310;410;510;610;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9473;0;ESCUELA BAS.PART.N 23 COLEGIO SANTA ANA; ;65120376;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,506802070000;-70,646989360000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;9474;9;INSTIT.POLIT.SAN MIGUEL ARCANGEL; ;70083600;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,487367300000;-70,650235790000;0;410;610;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;9476;5;ESCUELA ESPECIAL ANEXO SAN CLEMENTE; ; ;9;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9477;3;ESC. BASICA Y LICEO IND.SAINT LAWRENCE; ;76097197;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,48900263;-70,61908095;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;$10.001 A $25.000;$25.001 A $50.000
2019;9480;3;COLEGIO PANAMERICAN COLLEGE; ; ;9;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9481;1;ESCUELA  E INSTITUTO DE MADRID; ;76097186;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,4796695;-70,64751805;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;$1.000 A $10.000;$10.001 A $25.000
2019;9483;8;ESC. TECNICA E INST. COMER. SAINT LAWRENCE; ;76097197;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,48900263;-70,61908095;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;$1.000 A $10.000;$25.001 A $50.000
2019;9484;6;COLEGIO SANTA ROSA; ;65082375;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,494000580000;-70,649313860000;0;10;110;310;0;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$25.001 A $50.000
2019;9485;4;ESCUELA PARTICULAR HANSEL Y GRETEL; ;65154819;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,507810990000;-70,665960420000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2019;9486;2;COLEGIO ESPIRITU SANTO DEL VERBO DIVINO; ;70287256;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,492749990000;-70,619105810000;0;10;110;310;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;9487;0;ESCUELA INDUSTRIAL PART. LAUTARO; ;65144583;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,499152310000;-70,654952080000;0;510;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9488;9;COLEGIO CHILE ANEXO; ; ;9;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9489;7;LICEO COMERCIAL JAVIERA Y J L CARRERA N1; ;65156039;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,516012950000;-70,637720360000;0;310;410;0;0;0;0;0;0;0;0;0;1;1;1; ;$10.001 A $25.000;$25.001 A $50.000
2019;9490;0;ESCUELA PARTICULAR LUCILA GODOY; ;65123089;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,501840250000;-70,642079140000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9499;4;ESCUELA HOGAR DE CIEGOS SANTA LUCIA; ;82130300;1;13;RM;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;-33,523518780000;-70,651942100000;0;213;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9500;1;COLEGIO PART. NUESTRA SRA DEL HUERTO; ;81093200;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,472193840000;-70,625370560000;0;10;110;310;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2019;9502;8;COLEGIO POLIV.ADVENTISTA SANTIAGO SUR; ;65102249;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,496665070000;-70,628566710000;1;10;110;310;410;0;0;0;0;0;0;0;1;1;7;ADVENTISTA DEL 7° DIA;GRATUITO;GRATUITO
2019;9503;6;ESCUELA PARTICULAR PIO DOCE; ;65108328;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,478264030000;-70,668175070000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;9504;4;ESCUELA PARTICULAR Y COLEGIO CHILE; ;65145692;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,500989220000;-70,653541180000;0;10;110;310;0;0;0;0;0;0;0;0;1;1;7;CRISTIANA;$1.000 A $10.000;$25.001 A $50.000
2019;9505;2;ESCUELA PARTICULAR JOSE A.ALFONSO; ;82648400;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,502786710000;-70,677601220000;0;10;110;310;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9506;0;ESC.BAS.PROFESORA AIDA RAMOS DIAZ; ;65119199;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,507209490000;-70,670967690000;1;10;110;363;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;9507;9;ESCUELA PARTICULAR LAURA VICUNA; ;70083600;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,487018730000;-70,632721180000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;9508;7;COLEGIO PARTICULAR POBL. ALESSANDRI; ;65145165;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,482388660000;-70,665293110000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9509;5;COLEGIO SUBERCASEAUX COLLEGE;7887500; ;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;4;3;0;-33,480182000000;-70,655160000000;0;10;110;310;0;0;0;0;0;0;0;0;1;1;1; ;MAS DE $100.000;MAS DE $100.000
2019;9510;9;COLEGIO PART. ANTONIO ACEVEDO HERNANDEZ; ;65159718;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,491179460000;-70,673112330000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9511;7;ESCUELA PARTICULAR GRAN AVENIDA; ;65145719;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,505913200000;-70,655903340000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$50.001 A $100.000
2019;9512;5;ESCUELA BASICA PARTIC JACQUELINE KENNEDY; ;65145443;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,479335770000;-70,669969990000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9513;3;ESCUELA PARTICULAR SPRING COLLEGE;14818406; ;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9516;8;LICEO INDUSTRIAL DEL VERBO DIVINO; ;70287256;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,49325856;-70,61957333;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO
2019;9517;6;COLEGIO CRISTIANO NATANAEL;9291501; ;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9518;4;COLEGIO PARTICULAR PADRE FIDEL ABARCA; ;65153658;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,489974190000;-70,677520120000;1;110;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;9519;2;COLEGIO SANTO CURA DE ARS; ;71944500;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,506849340000;-70,652088340000;1;10;110;310;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;9520;6;PRINCESS MARGARET COLLEGE; ;65146944;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,513202770000;-70,645701740000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2019;9521;4;COLEGIO DE LA PURISIMA PARA NINOS SORDOS; ;70748000;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9524;9;ESCUELA BASICA PART. COLEGIO INGLES;23955877; ;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2019;9525;7;ESCUELA ROBERT BADEN POWELL SCHOOL;17039118; ;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,47948856;-70,62415804;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;GRATUITO
2019;9526;5;ESCUELA BAS. ALFRED BINET SCHOOL;1999777; ;0;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,4916343;-70,65729508;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;$50.001 A $100.000
2019;9527;3;ESCUELA PARTICULAR ECOLE NOEL; ;65148514;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,496516480000;-70,662572750000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9528;1;ESCUELA PARTICULAR LA RAIZ Y LA ESPIGA; ;76238493;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,515466540000;-70,645259270000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; ;GRATUITO;GRATUITO
2019;9531;1;ESCUELA PARTICULAR MIGUEL DAVILA; ;65155602;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,506073000000;-70,676840000000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;9533;8;ESCUELA BASICA PARTICULAR RAINBOW SCHOOL; ;65155929;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,500710770000;-70,631325350000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9534;6;COLEGIO SAN DAMIAN; ;65151345;1;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;-33,539303000000;-70,596551480000;0;10;110;310;0;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$50.001 A $100.000
2019;9535;4;ESCUELA BASICA MAIN SCHOOL; ; ;9;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9536;2;ESCUELA PART.CENTRO EDUC.SANTA MONICA; ;65151423;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,498898050000;-70,618135330000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;7;LAICA VALORICA;GRATUITO;$10.001 A $25.000
2019;9537;0;ESCUELA PARTICULAR DIVINA GABRIELA; ;65155913;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,498955540000;-70,676156970000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;7;ECUMÉNICA;GRATUITO;GRATUITO
2019;9539;7;ESC. BAS. N°221 SANTA CATALINA DE SAN MIGUEL; ;65117342;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,507577870000;-70,643004300000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9540;0;ESCUELA PARTICULAR SAN CARLOS; ;65115297;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,501503240000;-70,679157830000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9543;5;ESCUELA PARTICULAR EL GRECO; ;65145429;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,497163110000;-70,665931520000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9544;3;ESCUELA PARTICULAR AMIGOS; ;65116393;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,495463040000;-70,665868920000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;7;LAICO;GRATUITO;GRATUITO
2019;9547;8;ESCUELA BAS. PART. QUEEN & FLOWER COLLEGE; ;65155499;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,496041160000;-70,631063670000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9549;4;ESCUELA PART. FERNANDO DE ARAGON; ;52004732;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,49775758;-70,65865285;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;$10.001 A $25.000
2019;9550;8;ESCUELA ESPECIAL PARTICULAR PAPELUCHO; ;79704670;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1; ;GRATUITO;GRATUITO
2019;9551;6;ESCUELA PARTICULAR LA RONDA DE SN.MIGUEL; ;65154263;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,490684340000;-70,669785110000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9553;2;COLEGIO KING´S SCHOOL; ;65145084;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,508151390000;-70,647178660000;1;10;110;310;0;0;0;0;0;0;0;0;1;1;7;ADVENTISTA;GRATUITO;$25.001 A $50.000
2019;9554;0;ESCUELA DE PARVULOS PEDRO F.INIGUEZ; ;70392300;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9556;7;ESCUELA PARTICULAR MARQUEZ DE OVANDO; ;65155364;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,493147840000;-70,667420880000;0;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9557;5;CENTRO ED.ESPECIAL MARIA MONTESSORI; ;79804060;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9558;3;ESCUELA PARTICULAR ROCIO DE LOS ANGELES; ;65153764;1;13;RM;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;-33,477958150000;-70,661689750000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2019;9562;1;ESCUELA BASICA SAINT LAWRENCE; ; ;9;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9564;8;COLEGIO PARROQUIAL SAN MIGUEL; ;73306500;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,487029880000;-70,650139620000;1;10;110;310;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2019;9565;6;COLEGIO GENERAL ESTANISLAO DEL CANTO; ; ;9;13;RM;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0;-33,54706786;-70,59733591;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9566;4;COLEGIO CLARETIANO; ;81373800;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9567;2;COLEGIO CORAZON DE MARIA; ; ;9;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9569;9;ESCUELA DE PARVULOS PRINC. FERNANDO DE ARAGON; ; ;9;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;4;3;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9570;2;INSTITUTO MIGUEL LEON PRADO; ;73306500;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33,488168390000;-70,650464760000;1;10;110;310;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$50.001 A $100.000
2019;9572;9;ESCUELA PARTICULAR JAVIERA CARRERA; ;65118733;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;-33,517014930000;-70,634834150000;0;110;0;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9573;7;ESC.PART.BENJAMIN VICUNA MACKENNA;11599479; ;0;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
2019;9574;5;ESCUELA BASICA PARTICULAR CAMINITO; ;65155039;1;13;RM;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;-33,596678310000;-70,688932820000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9579;6;LICEO INDUSTRIAL DE SAN MIGUEL AGUSTIN ED; ;70417500;1;13;RM;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;5;4;0;-33,506933310000;-70,632341120000;0;310;510;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9581;8;LICEO TECNICO A-100 DE SAN MIGUEL; ;71878500;1;13;RM;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;5;4;0;-33,496862760000;-70,652718600000;0;310;510;610;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9582;6;LICEO POLIVALENTE FRANCISCO FRIAS V.; ;69072400;1;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;2;1;0;-33,524319230000;-70,635720420000;1;310;510;610;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9583;4;CENTRO EDUCACIONAL MUN.MARIANO LATORRE; ;69253800;1;13;RM;131;13112;LA PINTANA;136;CORDILLERA;2;1;0;-33,578280620000;-70,641840130000;1;363;410;510;563;610;663;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9584;2;LICEO COMERCIAL VATE VICENTE HUIDOBRO; ;71499900;1;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;5;4;0;-33,537612940000;-70,636500290000;0;310;410;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9585;0;LICEO DOCTOR ALEJANDRO DEL RIO; ;69072400;1;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;2;1;0;-33,516984400000;-70,621324170000;1;10;110;167;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9586;9;LICEO MUNICIPALIZADO ARAUCANIA; ;69253900;1;13;RM;131;13131;SAN RAMÓN;132;SANTIAGO SUR;2;1;0;-33,534812580000;-70,637250080000;1;10;110;165;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9587;7;LICEO MALAQUIAS CONCHA; ;69072400;1;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;2;1;0;-33,528260220000;-70,621567580000;1;10;110;310;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9588;5;ESCUELA BAS. TECNO SUR; ;69072400;1;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;2;1;0;-33,537134720000;-70,631662420000;1;10;110;0;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2019;9589;3;ESCUELA BASICA VENTURA MATURANA BARAHONA; ;69072400;1;13;RM;131;13111;LA GRANJA;132;SANTIAGO SUR;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9; ;SIN INFORMACION;SIN INFORMACION
