ïagno;rbd;dgv_rbd;nom_rbd;cod_reg_rbd;cod_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe;cod_depe2;rural_rbd;latitud;longitud;convenio_pie;ens_01;ens_02;ens_03;ens_04;ens_05;ens_06;ens_07;ens_08;ens_09;matricula;estado_estab;ori_religiosa;ori_otro_glosa;pago_matricula;pago_mensual
2015;9743;8;LICEO ELENA CAFFARENA MORICE;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;2;1;0;-33.570263;-70.667358;1;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;9240;1;ESCUELA ESPECIAL NÂ°649 MIGUEL ARCANGEL;13;131;13120;ÃUÃOA;133;SANTIAGO ORIENTE;4;3;0;0;0;0;212;0;0;0;0;0;0;0;0;1;1;1; ;MÃS DE $100.000;MÃS DE $100.000
2015;9039;5;COLEGIO RUBEN DARIO;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;4;3;0;-33.454636;-70.56842;0;10;110;310;0;0;0;0;0;0;1;1;1; ;MÃS DE $100.000;MÃS DE $100.000
2015;8681;9;COLEGIO ANGLO MAIPU;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;3;2;0;-33.493546;-70.736198;0;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2015;11812;5;COLEGIO TOMAS MORO;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;-33.507999;-70.652924;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$10.001 A $25.000
2015;2366;3;ESCUELA FERNANDO HUERTA PENA;6;61;6113;PICHIDEGUA;61;CACHAPOAL;2;1;1;-34.417725;-71.19458;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;11248;8;ESC. ADRIANA ARANGUIZ CERDA;6;61;6117;SAN VICENTE;61;CACHAPOAL;1;1;1;-34.435188;-71.165939;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;10750;6;ESCUELA ROSALINA PESCIO VARGAS;13;136;13605;PEÃAFLOR;135;TALAGANTE;2;1;0;-33.600288;-70.878471;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;9687;3;LICEO CHRISTA MC AULIFFE;13;131;13105;EL BOSQUE;132;SANTIAGO SUR;2;1;0;-33.548885;-70.670609;1;310;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2015;26084;3;ESCUELA BAS. Y ESP. EL BOSQUE DE RENCA;13;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;-33.403778;-70.74173;1;10;110;214;310;0;0;0;0;0;1;1;2; ;GRATUITO;$1.000 A $10.000
2015;3677;3;ESCUELA BASICA LAS CANOAS;8;84;8401;CHILLAN;81;ÃUBLE;2;1;0;-36.624428;-72.116364;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;3814;8;ESCUELA LAS ROSAS;8;84;8409;ÃIQUEN;81;ÃUBLE;2;1;1;-36.33567;-71.812958;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;3673;0;ESCUELA BASICA QUILAMAPU;8;84;8401;CHILLAN;81;ÃUBLE;2;1;0;-36.598518;-72.089882;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;12501;6;ESCUELA JORGE ALESSANDRI RODRIGUEZ;15;151;15101;ARICA;151;ARICA;2;1;0;-18.428125;-70.29348;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;8203;1;ESCUELA RURAL SANTA ROSA;10;102;10206;PUQUELDON;102;CHILOE;1;1;1;-42.648598;-73.607162;1;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;1702;7;ESCUELA CANAL BEAGLE;5;51;5109;VIÃA DEL MAR;53;VALPARAISO;1;1;0;-33.040257;-71.511719;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;6524;2;ESCUELA CULLINCO;9;91;9102;CARAHUE;92;CAUTIN NORTE;2;1;1;-38.678215;-73.256729;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;2091;5;COLEGIO PEOPLE HELP PEOPLE;5;56;5606;SANTO DOMINGO;54;SAN ANTONIO;2;1;0;-33.635326;-71.614159;1;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2015;2288;8;ESCUELA CARLOS CONDELL DE LA HAZA;6;61;6115;RENGO;61;CACHAPOAL;2;1;0;-34.411716;-70.863182;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;22093;0;ESCUELA BASICA SAN LUIS;10;101;10103;COCHAMO;101;LLANQUIHUE;2;1;1;-41.623386;-72.363121;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;9056;5;ESCUELA BASICA NÂ° 733 PEQUENO MOZART;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;4;3;0;-33.43845;-70.568993;0;10;110;0;0;0;0;0;0;0;1;1;7;HUMANISTA CRISTIANA OCCIDENTAL;MÃS DE $100.000;MÃS DE $100.000
2015;24902;5;COLEGIO WOLFGANG AMADEUS MOZART;13;131;13113;LA REINA;133;SANTIAGO ORIENTE;4;3;0;-33.458542;-70.566566;0;110;310;0;0;0;0;0;0;0;1;1;7;HUMANISTA-CRISTIANA OCCIDENTAL;MÃS DE $100.000;MÃS DE $100.000
2015;704;8;LICEO ALEJANDRO ALVAREZ JOFRE;4;43;4301;OVALLE;42;LIMARI;2;1;0;-30.602503;-71.203857;1;110;310;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2015;7992;8;COLEGIO ICEBERG;10;101;10102;CALBUCO;101;LLANQUIHUE;3;2;1;-41.112995;-73.137032;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;793;5;ESCUELA BASICA DE  SERON;4;43;4305;RIO HURTADO;42;LIMARI;2;1;1;-30.331392;-70.742538;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;3540;8;LICEO POLITECNICO PEDRO AGUIRRE CERDA;7;72;7201;CAUQUENES;74;CAUQUENES;2;1;0;-35.965008;-72.32103;1;410;510;710;0;0;0;0;0;0;1;1;7;VALORICA;$1.000 A $10.000;GRATUITO
2015;10677;1;ESCUELA BASICA G NÂ°831 JAVIER EYZAGUIRRE ECHAURREN;13;134;13404;PAINE;132;SANTIAGO SUR;2;1;1;-33.903004;-70.657433;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;7;8;L. POLI. ANTONIO VARAS DE LA BARRA;15;151;15101;ARICA;151;ARICA;2;1;0;-18.476147;-70.288368;1;410;510;610;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;4241;2;ESCUELA TENIENTE IGNACIO SERRANO;8;83;8301;LOS ANGELES;82;BIOBIO;2;1;1;-37.531452;-72.223824;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;24316;7;LICEO POLITEC.CARDENAL RAUL SILVA HENRIQUEZ;12;121;12101;PUNTA ARENAS;121;MAGALLANES;1;1;0;-53.136276;-70.923103;1;410;510;610;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2015;13362;0;ESCUELA BASICA LOS ANGELES DE RAPEL;4;43;4303;MONTE PATRIA;42;LIMARI;2;1;1;-30.7236;-70.807114;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;3704;4;ESCUELA BASICA COLLIGUAY;8;84;8401;CHILLAN;81;ÃUBLE;2;1;1;-36.654682;-72.37986;1;10;110;0;0;0;0;0;0;0;1;1;7;NO APLICA;GRATUITO;GRATUITO
2015;610;6;LICEO INDUSTRIAL JOSE TOMAS DE URMENETA;4;41;4102;COQUIMBO;41;ELQUI;2;1;0;-29.965252;-71.347221;1;510;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2015;2730;8;ESCUELA ESPECIAL CURICO;7;73;7301;CURICO;71;CURICO;2;1;0;-34.994663;-71.244186;0;212;213;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;11133;3;COLEGIO PARTICULAR SAN GABRIEL;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;-29.962013;-71.339333;0;110;310;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2015;6600;1;ESCUELA EL COPIHUAL;9;91;9111;NUEVA IMPERIAL;92;CAUTIN NORTE;2;1;1;-38.854897;-72.99205;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;26420;2;ESCUELA ESPECIAL NÂº 2284 LOS ANGELITOS FELICE;13;131;13127;RECOLETA;137;SANTIAGO NORTE;3;2;0;-33.417301;-70.64222;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;6668;0;ESCUELA PARTICULAR COPINCHE;9;91;9121;CHOLCHOL;92;CAUTIN NORTE;3;2;1;-38.599819;-72.875183;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;2520;8;ESCUELA MUNICIPAL LA DEHESA;6;63;6308;PLACILLA;62;COLCHAGUA;2;1;1;-34.654873;-71.114723;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;18177;3;CENTRO INTEGRAL EDUCACIÃN TECNOLÃGIA CURAMÃVIDA;8;83;8301;LOS ANGELES;82;BIOBIO;3;2;0;-37.458988;-72.373123;0;0;0;0;0;0;0;0;0;0;0;1;2; ;$1.000 A $10.000;$10.001 A $25.000
2015;1919;4;COLEGIO H. F. CAMILO HENRIQUEZ;5;58;5801;QUILPUE;53;VALPARAISO;3;2;0;-33.046158;-71.432907;0;10;110;310;0;0;0;0;0;0;1;1;1; ;$25.001 A $50.000;$25.001 A $50.000
2015;4358;3;ESCUELA MARIANO PUGA VEGA;8;83;8311;SANTA BARBARA;82;BIOBIO;2;1;1;-37.662849;-71.865334;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;4925;5;LICEO NUEVA ZELANDIA;8;81;8109;SANTA JUANA;83;CONCEPCION;2;1;0;-37.179985;-72.93998;1;310;710;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2015;10676;3;ESCUELA BASICA G-NÂ°830 FRANCISCO LETELIER VALDES;13;134;13404;PAINE;132;SANTIAGO SUR;2;1;1;-33.845104;-70.958;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;25855;5;COLEGIO MUNICIPAL INSTITUTO CHACABUCO;13;133;13301;COLINA;137;SANTIAGO NORTE;1;1;0;-33.195492;-70.680977;0;110;310;0;0;0;0;0;0;0;1;1;1; ;$10.001 A $25.000;GRATUITO
2015;14479;7;ESCUELA BASICA MUNICIPAL ARAUCARIA;5;54;5402;CABILDO;51;QUILLOTA;2;1;0;-32.426556;-71.068993;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;6933;7;ESCUELA RURAL FOLILCO;14;141;14104;LOS LAGOS;141;VALDIVIA;2;1;1;-39.869137;-72.667892;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;4809;7;ESCUELA EDUARDO CAMBELL SAAVEDRA;8;81;8107;PENCO;83;CONCEPCION;2;1;0;-36.725502;-72.990982;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;3436;3;ESCUELA COPIHUE;7;74;7405;RETIRO;73;LINARES;2;1;0;-36.092194;-71.800888;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;10772;7;COL.PART.INMAC.CONC. DE NTRA.SRA. DE LOURDES;13;136;13605;PEÃAFLOR;135;TALAGANTE;3;2;0;-33.60009;-70.875092;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2015;872;9;ESCUELA BASICA ROSITA OHIGGINS;4;43;4302;COMBARBALA;42;LIMARI;2;1;1;-31.10128;-70.91832;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;SIN INFORMACIÃN
2015;22251;8;JARDIN INFANTIL `MI PEQUEÃO SALESIANO`;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;4;3;0;-41.461815;-72.960991;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACIÃN;SIN INFORMACIÃN
2015;22200;3;INSTITUTO DEL PACIFICO;10;101;10101;PUERTO MONTT;101;LLANQUIHUE;3;2;0;-41.479259;-72.974777;1;10;110;310;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$50.001 A $100.000
2015;3354;5;ESCUELA ONOFRE VASQUEZ NORAMBUENA;7;74;7403;LONGAVI;73;LINARES;2;1;1;-35.946552;-71.622597;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;2122;9;ESCUELA MUNICIPAL EL COBRE;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;0;-34.152554;-70.744614;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;40133;1;ESCUELA;6;61;6115;RENGO;61;CACHAPOAL;2;1;0;-34.407703;-70.862396;0;165;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;5905;6;ESC. BASICA COLLIN ALTO;9;91;9119;VILCUN;92;CAUTIN NORTE;2;1;1;-38.564465;-72.238228;1;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;SIN INFORMACIÃN
2015;4478;4;ESCUELA LOS CASTANOS;8;83;8306;NACIMIENTO;82;BIOBIO;2;1;1;-37.351357;-72.888962;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;14537;8;COLEGIO ADONAY PUKALAN;5;54;5401;LA LIGUA;51;QUILLOTA;3;2;0;-32.444778;-71.232887;0;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2015;10315;2;COLEGIO CRISTOBAL COLON;13;131;13104;CONCHALI;137;SANTIAGO NORTE;3;2;0;-33.375484;-70.68013;1;10;110;310;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;$10.001 A $25.000
2015;7059;9;ESCUELA MANUEL ANABALÃN SÃEZ;14;141;14108;PANGUIPULLI;141;VALDIVIA;1;1;0;-39.644581;-72.339523;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;1094;4;ESCUELA BASICA POZA HONDA;4;42;4202;CANELA;43;CHOAPA;2;1;1;-31.309484;-71.47496;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;3711;7;COLEGIO DE LA PURISIMA CONCEPCION;8;84;8401;CHILLAN;81;ÃUBLE;3;2;0;-36.607929;-72.097267;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2015;850;8;ESCUELA JUAN LUIS SAN FUENTES;4;43;4302;COMBARBALA;42;LIMARI;2;1;1;-31.039677;-71.038483;1;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;7401;2;COLEGIO SANTA MARTA;10;103;10301;OSORNO;103;OSORNO;3;2;0;-40.579395;-73.134659;0;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2015;5039;3;ESCUELA GUILLERMO RODRIGUEZ  RIOBIO;8;82;8201;LEBU;84;ARAUCO;2;1;1;-37.64613;-73.617973;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;5038;5;ESCUELA PEHUEN;8;82;8201;LEBU;84;ARAUCO;2;1;1;-37.668243;-73.540733;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;3588;2;ESCUELA ESTER URRUTIA DE RUIZ;7;72;7201;CAUQUENES;74;CAUQUENES;2;1;1;-36.006802;-72.344521;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;25836;9;ESCUELA PART. ROSA JARAQUEMADA;13;131;13120;ÃUÃOA;133;SANTIAGO ORIENTE;3;2;0;-33.452026;-70.624222;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2015;188;0;ESC. MATILLA DE NUEVA EXTREMADURA;1;14;1405;PICA;11;IQUIQUE;2;1;1;-20.513227;-69.359993;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;9105;7;CENTRO EDUCACIONAL EDUARDO DE LA BARRA;13;131;13122;PEÃALOLEN;133;SANTIAGO ORIENTE;1;1;0;-33.505627;-70.56752;1;10;110;410;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;5764;9;ESCUELA PARTICULAR ZANJA;9;91;9112;PADRE LAS CASAS;93;CAUTIN SUR;3;2;1;-38.817043;-72.768318;1;110;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;7317;2;ESCUELA RURAL MAIHUE;14;142;14203;LAGO RANCO;142;RANCO;2;1;1;-40.321468;-72.479477;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;4649;3;COLEGIO PARTICULAR EL ARRAYAN;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCION;3;2;0;-36.844849;-73.09713;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2015;7386;5;ESCUELA PARTICULAR N.136 `JEAN PIAGET`;10;103;10301;OSORNO;103;OSORNO;3;2;0;-40.575859;-73.151192;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;4722;8;ESCUELA BLANCA ESTELA PRAT CARVAJAL;8;81;8112;HUALPEN;83;CONCEPCION;2;1;0;-36.789749;-73.103973;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;5280;9;SAN FRANCISCO DE ASIS  - RENAICO;9;92;9209;RENAICO;91;MALLECO;3;2;0;-37.672493;-72.582848;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;7740;2;ESCUELA RURAL EPSON DE ENSENADA;10;101;10109;PUERTO VARAS;101;LLANQUIHUE;2;1;1;-41.207775;-72.539322;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;12649;7;LICEO SUPERIOR DIEGO PORTALES;1;11;1107;ALTO HOSPICIO;11;IQUIQUE;3;2;0;-20.274796;-70.096832;1;10;110;310;410;610;0;0;0;0;1;1;2; ;$1.000 A $10.000;$1.000 A $10.000
2015;11154;6;ESCUELA BASICA EL TOTORAL;4;42;4202;CANELA;43;CHOAPA;2;1;1;-31.32132;-71.558952;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;4403;2;ESCUELA DE ADULTOS RIO SUR;8;83;8305;MULCHEN;82;BIOBIO;2;1;0;-37.724583;-72.243027;0;165;0;0;0;0;0;0;0;0;1;1;7;NO HAY;GRATUITO;GRATUITO
2015;1931;3;KING EDWARD SCHOOL;5;58;5801;QUILPUE;53;VALPARAISO;3;2;0;-33.047882;-71.445572;0;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2015;14372;3;KING EDWARD'S SCHOOL 1;5;58;5801;QUILPUE;53;VALPARAISO;3;2;0;-33.052464;-71.445351;0;110;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2015;7477;2;ESCUELA RURAL ADMINISTRACION RUPANCO;10;103;10302;PUERTO OCTAY;103;OSORNO;2;1;1;-40.834122;-72.891068;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;766;8;COLEGIO SANTA MARIA EUFRASIA;4;43;4301;OVALLE;42;LIMARI;3;2;0;-30.597178;-71.193024;1;10;110;310;363;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;4921;2;ESCUELA ARMANDO JOSE SANTOS IBANEZ VARGA;8;81;8105;HUALQUI;83;CONCEPCION;2;1;1;-36.917992;-72.926643;0;110;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;5663;4;COMPLEJO EDUCACIONAL PADRE OSCAR MOSER;9;91;9112;PADRE LAS CASAS;93;CAUTIN SUR;3;2;0;-38.759823;-72.589561;1;410;510;610;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2015;8390;9;ESCUELA HAMBURGO;11;112;11202;CISNES;111;COIHAIQUE;2;1;1;-44.324581;-72.556679;0;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;5194;2;ESCUELA ELOISA GONZALEZ;8;82;8207;TIRUA;84;ARAUCO;2;1;0;-38.342648;-73.490883;1;10;110;165;299;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;6815;2;ESCUELA RURAL LOS MOLINOS;14;141;14101;VALDIVIA;141;VALDIVIA;2;1;1;-39.845619;-73.391388;0;10;110;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2015;11710;2;JARDIN INFANTIL EMANUEL;8;81;8102;CORONEL;83;CONCEPCION;3;2;0;-37.017372;-73.149002;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACIÃN;SIN INFORMACIÃN
2015;3976;4;LICEO MANUEL BULNES;8;84;8402;BULNES;81;ÃUBLE;2;1;0;-36.73856;-72.296959;1;299;310;363;410;510;610;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2015;10228;8;ESCUELA PARTICULAR PRIMITIVA ECHEVERRIA;13;131;13128;RENCA;134;SANTIAGO PONIENTE;3;2;0;-33.403332;-70.70752;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;25646;3;ESCUELA ESPECIAL NÂ° 151 ANTAL;13;132;13201;PUENTE ALTO;136;CORDILLERA;3;2;0;-33.549973;-70.565292;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;10755;7;ESCUELA DIFERENCIAL ALEGRIA DE VIVIR;13;136;13605;PEÃAFLOR;135;TALAGANTE;2;1;0;-33.604149;-70.872581;0;212;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;11035;3;COLEGIO AMBROSIO O HIGGINS;3;33;3301;VALLENAR;32;HUASCO;4;3;0;-28.583572;-70.758247;0;110;310;0;0;0;0;0;0;0;1;1;1; ;MÃS DE $100.000;MÃS DE $100.000
2015;8492;1;LICEO MANUEL BARROS BORGONO;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;2;1;0;-33.466965;-70.648888;0;310;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2015;25656;0;ESC. ESPECIAL PASITOS;13;131;13119;MAIPU;134;SANTIAGO PONIENTE;3;2;0;-33.534519;-70.787453;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2015;31162;6;C.E.I.A. PROFESOR HECTOR DUARTE;13;136;13602;EL MONTE;135;TALAGANTE;3;2;0;-33.683331;-70.994461;1;363;0;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;GRATUITO
2015;31266;5;INSTITUTO PROFESOR HECTOR DUARTE;13;136;13602;EL MONTE;135;TALAGANTE;3;2;0;-33.683449;-70.994751;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$10.001 A $25.000
2015;18018;1;JARDIN INFANTIL TIERNO AMANECER;8;81;8112;HUALPEN;83;CONCEPCION;3;2;0;-36.793613;-73.087799;0;10;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACIÃN;SIN INFORMACIÃN
2015;2871;1;ESCUELA LO VALDIVIA;7;73;7307;SAGRADA FAMILIA;71;CURICO;2;1;1;-34.99445;-71.348679;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;14215;8;LICEO AGRICOLA CHRISTA MOCK;5;55;5506;NOGALES;51;QUILLOTA;3;2;0;-32.736549;-71.199272;1;510;710;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2015;4785;6;COLEGIO SANTA BERNARDITA;8;81;8110;TALCAHUANO;83;CONCEPCION;3;2;0;-36.749496;-73.093163;1;10;110;310;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2015;1503;2;ESCUELA INDUSTRIAL SUPERIOR DE VALPARAISO;5;51;5101;VALPARAISO;53;VALPARAISO;5;4;0;-33.029835;-71.586708;0;310;510;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2015;2761;8;ESCUELA LA OBRA;7;73;7301;CURICO;71;CURICO;2;1;1;-35.014332;-71.220161;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2015;3023;6;ESCUELA EL MANZANO;7;71;7106;PELARCO;72;TALCA;2;1;1;-35.426334;-71.418137;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
