RBD,NOM_RBD,NOM_COM_RBD,COD_DEPE,RURAL_RBD,ESTADO_ESTAB,MAT_TOTAL,ENS_01
2277,ESCUELA PARTICULAR DOMINGO SAAVEDRA,REQUÍNOA,3,0,3,0,0
2278,LICEO SAN JOSE DE REQUINOA,REQUÍNOA,3,0,1,1805,10
2279,ESCUELA CANADA,REQUÍNOA,2,1,1,427,10
2280,LICEO BICENTENARIO DE EXCELENCIA TOMÁS MARÍN DE POVEDA,RENGO,2,0,1,645,410
2281,ESCUELA SATELITE,RENGO,2,0,3,0,0
2282,COLEGIO MUNICIPAL LO DE LOBO,RENGO,2,1,1,210,10
2283,LICEO LUIS URBINA FLORES,RENGO,2,0,1,783,310
2284,ESCUELA LA PAZ,RENGO,2,0,1,759,10
2285,COLEGIO MANUEL FRANCISCO CORREA,RENGO,2,1,1,330,10
2286,COLEGIO MUNICIPAL LUIS GALDAMES,RENGO,2,0,1,822,10
2288,ESCUELA CARLOS CONDELL DE LA HAZA,RENGO,2,0,1,174,10
2289,ESCUELA REPUBLICA DE ALEMANIA,RENGO,2,0,1,400,10
2291,ESCUELA DIFERENCIAL TERESA NARETTO DE NICOLETTI,RENGO,2,0,1,106,212
2292,ESCUELA VICENTE HUIDOBRO,RENGO,2,0,1,256,10
2293,COLEGIO MUNICIPAL LOS CHOAPINOS,RENGO,2,1,1,90,10
2294,COLEGIO MUNICIPAL LA ESMERALDA,RENGO,2,1,1,217,10
2295,COLEGIO MUNICIPAL NAICURA,RENGO,2,1,3,0,0
2296,COLEGIO MUNICIPAL LO CARTAGENA,RENGO,2,1,1,162,10
2297,ESCUELA GUSTAVO BISQUERTT S.,RENGO,2,1,1,87,10
2298,COLEGIO MUNICIPAL RINCONADA DE MALAMBO,RENGO,2,1,3,0,0
2299,COLEGIO MUNICIPAL EL CERRILLO,RENGO,2,1,1,94,10
2300,ESCUELA LA ISLA EMMA ESCOBAR DE LAGOS,RENGO,2,0,1,276,10
2301,COLEGIO MUNICIPAL DE APALTA,RENGO,2,1,1,205,10
2302,ESCUELA BASICA VICTOR NICOLETTI TAMANINI,RENGO,2,1,1,200,10
2304,COLEGIO MUNICIPAL VILLA DEL COBIL,RENGO,2,1,1,89,10
2307,ESCUELA MARTA AVARIA SALVATIERRA,RENGO,2,1,1,72,10
2308,COLEGIO SAN ANTONIO DEL BALUARTE,RENGO,3,0,1,1246,10
2309,CENTRO EDUCACIONAL ASUNCION,RENGO,3,0,1,798,10
2310,ESC.ALCIDES REYES FRIAS,MALLOA,2,0,1,314,10
2311,ESCUELA PELEQUEN,MALLOA,2,0,1,235,10
2312,ESCUELA MUNICIPAL DE PANQUEHUE,MALLOA,2,1,1,239,10
2313,ESCUELA MUNICIPAL DE LIMAHUE,MALLOA,2,1,1,234,10
2314,ESCUELA MUNICIPAL DE CORCOLEN,MALLOA,2,1,1,122,10
2317,ESC.ZOILA ROSA CARRENO C.,MALLOA,2,1,3,0,0
2318,ESCUELA MUNICIPAL DE PELEQUEN VIEJO,MALLOA,2,1,1,0,0
2319,LICEO REPUBLICA DE ITALIA,QUINTA DE TILCOCO,2,0,1,650,10
2320,VIOLETA FUENTES CARVAJAL,QUINTA DE TILCOCO,2,1,1,212,10
2321,ESCUELA AMPARO RAYO HORTA,QUINTA DE TILCOCO,2,1,1,139,10
2322,ESCUELA RURAL LA VINILLA,SAN VICENTE,1,1,1,18,110
2324,ESCUELA JAIME FELDMAN MILLER,QUINTA DE TILCOCO,2,1,1,225,10
2325,COLEGIO RAÚL RAMÍREZ MAYOL,QUINTA DE TILCOCO,2,1,1,159,10
2326,COLEGIO SAGRADO CORAZON DE JESUS,QUINTA DE TILCOCO,3,0,1,790,10
2327,COLEGIO MUNICIPAL DE EDUCACION ESPECIAL,QUINTA DE TILCOCO,2,0,1,24,212
2328,ESCUELA ESPECIAL PAULA JARAQUEMADA,SAN VICENTE,1,0,1,88,212
2329,LICEO IGNACIO CARRERA PINTO,SAN VICENTE,1,0,1,1469,110
2330,ESC.CARMEN GALLEGOS DE ROBLE,SAN VICENTE,1,0,1,844,10
2331,CENTRO EDUC. REQUEGUA,SAN VICENTE,1,1,1,76,10
2332,ESCUELA AMANDA LABARCA,SAN VICENTE,1,1,3,0,0
2333,ESC.GUIDO ASSIS GONZALEZ,SAN VICENTE,1,1,1,135,10
2334,ESCUELA MUNICIPAL RASTROJOS,SAN VICENTE,1,1,1,170,10
2335,ESC. ENRIQUE YANEZ GONZALEZ,SAN VICENTE,1,1,1,70,10
2336,ESCUELA EL LIBERTADOR,SAN VICENTE,1,1,1,130,10
2338,ESC.JUAN BARROS ROLDAN,SAN VICENTE,1,1,1,176,10
2339,ESCUELA MUNICIPAL ZUNIGA,SAN VICENTE,1,1,1,463,10
2341,ESCUELA MUNICIPAL EL NARANJAL,SAN VICENTE,1,1,3,0,0
2342,ESCUELA MUNICIPAL MILLAHUE,SAN VICENTE,1,1,3,0,0
2343,ESCUELA MUNICIPAL TOQUIHUA,SAN VICENTE,1,1,1,75,10
2345,ESCUELA MUNICIPAL TUNCA ARRIBA,SAN VICENTE,1,1,3,0,0
2346,ESCUELA MUNICIPAL TUNCA DEL MEDIO,SAN VICENTE,1,1,3,0,0
2347,ESC.PARROCO M.BUSTAMANTE,SAN VICENTE,1,1,1,128,10
2348,ESCUELA MUNICIPAL VINA TAGUA TAGUA,SAN VICENTE,1,1,1,170,10
2349,ESCUELA MUNICIPAL LA LAGUNA,SAN VICENTE,1,1,3,0,0
2350,ESCUELA SAN ALBERTO DE IDAHUE,SAN VICENTE,1,1,1,6,110
2351,ESCUELA MUNICIPAL LOS ALTILLOS,SAN VICENTE,1,1,3,0,0
2352,ESCUELA LAS PATAGUAS,SAN VICENTE,1,1,1,13,10
2353,ESCUELA MUNICIPAL CUCHIPUY,SAN VICENTE,1,1,3,0,0
2355,COLEGIO EL SALVADOR,SAN VICENTE,3,0,1,1011,110
2356,COLEGIO SANTA INES,SAN VICENTE,3,0,1,757,10
2358,JARDIN INFANTIL EL PRINCIPITO VALIENTE,SAN VICENTE,3,0,1,62,10
2359,ESCUELA LARMAHUE,PICHIDEGUA,2,1,1,191,10
2360,CENTRO EDUCATIVO SIGLO XXI,PICHIDEGUA,2,1,1,178,10
2361,ESCUELA ENRIQUE SERRANO DE VIALE RIGO,PICHIDEGUA,2,0,1,299,10
2362,ESCUELA AMELIA LYNCH DE LYON,PICHIDEGUA,2,1,1,228,10
2363,ESCUELA MUNICIPAL DE SAN ROBERTO,PICHIDEGUA,2,1,1,235,10
2364,ESCUELA REINO DE DINAMARCA,PICHIDEGUA,2,1,1,192,10
2365,ESCUELA BASICA PATAGUAS CERRO,PICHIDEGUA,2,1,1,251,10
2366,ESCUELA FERNANDO HUERTA PENA,PICHIDEGUA,2,1,1,43,10
2367,ESCUELA BASICA JOSE BERNALES CASTILLO,PICHIDEGUA,2,1,1,109,10
2369,ESCUELA MUNICIPAL DE MAL PASO-LARMAHUE,PICHIDEGUA,2,1,3,0,0
2370,ESCUELA MUNICIPAL DE LARMAHUE,PICHIDEGUA,2,1,3,0,0
2372,ESCUELA MUNICIPAL EL SALTO,PICHIDEGUA,2,1,1,36,10
2373,ESCUELA BASICA SAN JOSE,PICHIDEGUA,2,1,1,56,10
2374,ESCUELA MUNICIPAL DE CALEUCHE,PICHIDEGUA,2,1,1,52,10
2375,LICEO BICENTENARIO LATINOAMERICANO DE PICHIDEGUA,PICHIDEGUA,2,0,1,514,310
2376,COLEGIO PARTICULAR SANTA LUCIA,PICHIDEGUA,3,1,3,0,0
2377,ESCUELA ESPECIAL DE ADULTOS F Nº 142,PEUMO,2,0,1,54,165
2378,LICEO JEAN BUCHANAN DE LARRAIN,PEUMO,2,0,1,367,310
2379,ESCUELA BASICA ANTONIO DE ZUNIGA,PEUMO,2,0,1,277,10
2380,ESCUELA MUNICIPAL ALCALDE G. BURMESTER,PEUMO,2,1,1,149,10
2381,ESCUELA JUAN VALDES ORTUZAR,PEUMO,2,1,1,184,10
2383,ESC. BASICA RUFINO ECHEVERRIA ZUNIGA,PEUMO,2,1,3,0,0
2384,ESCUELA BASICA ROSARIO DE CODAO,PEUMO,2,1,1,127,10
2386,ESCUELA PART. LUIS GARCIA DE LA HUERTA,PEUMO,3,1,1,393,10
2387,ESCUELA MUNICIPAL OSVALDO RUIZ GARCIA,COLTAUCO,2,0,1,218,10
2388,ESCUELA MUNIC.SBTE LUIS CRUZ MARTINEZ,COLTAUCO,2,1,1,223,10
2389,COLEGIO NUESTRA SEÑORA DE LORETO,COLTAUCO,2,1,1,284,10
2390,COLEGIO QUILLAYQUEN RINCONADA DE PARRAL,COLTAUCO,2,1,1,155,10
2391,ESC. SUBTENIENTE JULIO MONTT SALAMANCA,COLTAUCO,2,1,1,77,10
2392,ESC. LUCILA GODOY ALCAYAGA,COLTAUCO,2,1,1,68,10
2393,ESCUELA MUNICIPAL DE LO DE CUEVAS,COLTAUCO,2,1,1,64,10
2394,ESCUELA MUNICIPAL JOSEFINA VIAL DE VIAL,COLTAUCO,2,1,1,71,10
2395,ESCUELA MUNICIPAL DE VINA LA CRUZ,COLTAUCO,2,1,1,163,10
2396,ESCUELA MUNICIPAL DE RINCONADA DE IDAHUE,COLTAUCO,2,1,1,34,10
2397,ESCUELA CAPITAN IGNACIO CARRERA PINTO,COLTAUCO,2,1,1,246,10
2398,ESCUELA SUBTTE. ARTURO PEREZ CANTO,COLTAUCO,2,1,1,165,10
2400,COLEGIO AMADA SOFIA GARCIA,COLTAUCO,3,0,1,532,10
2401,ESCUELA AGRICOLA SAN VICENTE DE PAUL,COLTAUCO,3,1,1,331,110
2406,LICEO MUNICIPAL LUIS GREGORIO VALENZUELA LAVIN,COINCO,2,0,1,219,310
2407,ESCUELA MUNICIPAL CHILLEHUE,COINCO,2,1,1,135,10
2409,ESCUELA MUNICIPAL COPEQUEN,COINCO,2,1,1,222,10
2410,ESCUELA MUNICIPAL EL RULO,COINCO,2,1,1,78,10
2411,LICEO CLAUDIO ARRAU LEON,DOÑIHUE,2,0,1,577,310
2412,ESCUELA LAURA MATUS MELENDEZ,DOÑIHUE,2,0,1,534,10
2413,ESC. DE PARVULOS MIS PRIMEROS PASOS,DOÑIHUE,2,0,1,67,10
2414,COLEGIO MUNICIPAL LA ISLA,DOÑIHUE,2,1,1,250,10
2415,ESCUELA LO MIRANDA,DOÑIHUE,2,0,1,317,10
2416,COLEGIO REPUBLICA DE CHILE,DOÑIHUE,2,1,1,221,10
2417,ESCUELA CERRILLOS,DOÑIHUE,2,1,1,66,10
2419,COLEGIO JULIO SILVA LAZO,DOÑIHUE,2,1,1,196,10
2420,ESCUELA PLAZUELA,DOÑIHUE,2,1,1,231,10
2422,LICEO FRANCISCO ANTONIO ENCINA ARMANET,LAS CABRAS,2,0,1,1007,165
2423,ESCUELA BASICA ROMILIO ARELLANO TRONCOSO,LAS CABRAS,2,0,1,481,10
2424,ESCUELA OSVALDO CORREA FUENZALIDA,LAS CABRAS,2,1,1,167,10
2425,ESCUELA MUNICIPAL DE LOS AROMOS,LAS CABRAS,2,1,1,219,10
2426,ESC. CONTRAMAESTRE CONSTANTINO MICALVI,LAS CABRAS,2,0,1,388,10
2427,ESCUELA MUNICIPAL MAESTRO JORGE LOPEZ OSORIO,LAS CABRAS,2,1,1,303,10
2428,ESCUELA REPUBLICA DE GRECIA,LAS CABRAS,2,0,1,318,10
2429,COLEGIO INES DE SUAREZ,LAS CABRAS,2,1,1,292,10
2430,ESCUELA,LAS CABRAS,2,0,3,0,0
2431,ESCUELA,LAS CABRAS,2,0,3,0,0
2432,ESCUELA MUNICIPAL VILMA ALIAGA CALDERON,LAS CABRAS,2,1,1,309,10
2433,ESCUELA MUNICIPAL DE QUILICURA,LAS CABRAS,2,1,3,0,0
2436,ESCUELA MUNICIPAL DE SANTA EUGENIA,LAS CABRAS,2,1,1,36,110
2437,ESCUELA TENIENTE HERNAN MERINO CORREA,LAS CABRAS,2,1,1,50,110
2438,COLEGIO MARIA LUISA FABRES VERGARA,LAS CABRAS,2,1,1,27,110
2439,ESCUELA MUNICIPAL DE PALMERIA,LAS CABRAS,2,1,1,10,110
2440,COLEGIO CARMEN OJEDA SANTANDER,LAS CABRAS,2,1,1,21,110
2441,COLEGIO PART.SANT.VIRGEN MARIA,LAS CABRAS,3,1,1,0,0
2442,LICEO TECNICO BICENTENARIO FELISA TOLUP,SAN FERNANDO,5,0,1,543,310
2443,LICEO INDUSTRIAL DE SAN FERNANDO,SAN FERNANDO,5,0,1,824,310
2444,INSTITUTO COMERCIAL ALBERTO VALENZUELA LLANOS DE SAN FERNANDO,SAN FERNANDO,6,0,1,779,310
2445,CENTRO DIAGNOSTICO,SAN FERNANDO,3,0,3,0,0
2446,ESCUELA ESPECIAL DE ADULTOS,SAN FERNANDO,6,0,3,0,0
2447,LICEO DE HOMBRES NEANDRO SCHILLING,SAN FERNANDO,6,0,1,370,299
2448,LICEO EDUARDO CHARME,SAN FERNANDO,6,0,1,468,310
2450,COLEGIO HANS CHRISTIAN ANDERSEN,SAN FERNANDO,4,0,3,0,0
2451,COLEGIO CHACABUCO,SAN FERNANDO,4,0,2,0,0
2453,LICEO JOSÉ GREGORIO ARGOMEDO,SAN FERNANDO,3,0,1,780,10
2454,SAN FERNANDO COLLEGE,SAN FERNANDO,3,0,1,1872,10
2455,COLEGIO INMACULADA CONCEPCION,SAN FERNANDO,3,0,1,1329,10
2456,ESCUELA OLEGARIO LAZO BAEZA,SAN FERNANDO,6,0,1,377,10
2457,ESCUELA BASICA ISABEL LA CATOLICA,SAN FERNANDO,6,0,1,606,10
2458,ESCUELA JORGE MUNOZ SILVA,SAN FERNANDO,6,0,1,290,10
2459,COLEGIO GIUSEPPE BERTOLUZZI DE FELIP,SAN FERNANDO,6,0,1,132,10
2460,ESCUELA MARIA LUISA BOUCHON,SAN FERNANDO,6,0,1,112,10
2461,ESCUELA VILLA CENTINELA,SAN FERNANDO,6,0,1,574,10
2462,ESCUELA WASHINGTON OMAR VENEGAS,SAN FERNANDO,6,0,1,150,10
2463,COLEGIO HERMANO FERNANDO DE LA FUENTE,SAN FERNANDO,6,0,1,62,212
2464,ESCUELA JOSE DE SAN MARTIN,SAN FERNANDO,6,0,1,92,10
2465,ESCUELA CONCENTRAC. RURAL SERGIO VERDUGO HERRERA,SAN FERNANDO,6,1,1,268,10
2467,ESCUELA BAS.ABEL BOUCHON FAURE,SAN FERNANDO,6,1,1,135,10
2468,ESCUELA BAS.ANA MARIA DE RIVADENEIRA,SAN FERNANDO,6,1,2,0,0
2469,ESCUELA ABRAHAM LINCOLN DE AGUA BUENA,SAN FERNANDO,6,1,1,157,10
2470,ESCUELA BAS.SAN JOSE DE LOS LINGUES,SAN FERNANDO,6,1,1,151,10
2471,ESCUELA BERNARDO MORENO FREDES,SAN FERNANDO,6,1,1,121,10
2472,ESCUELA BASICA ANTONIO LARA MEDINA,SAN FERNANDO,6,1,1,229,10
2473,ESCUELA BASICA DE LA TROYA,SAN FERNANDO,6,1,3,0,0
2475,ESCUELA LOS MAQUIS,MALLOA,2,1,1,11,110
2476,ESCUELA BASICA GASPAR MARIN,SAN FERNANDO,6,1,1,104,10
2477,ESCUELA BASICA LOS HUERTOS,SAN FERNANDO,6,1,3,0,0
2480,ESCUELA MUNICIPAL LOS LINGUES,SAN FERNANDO,6,1,3,0,0
2481,COLEGIO SAN FRANCISCO DE ASÍS,SAN FERNANDO,6,1,3,0,0
2482,FUNDACION EDUCACIONAL INSTITUTO SAN FERNANDO,SAN FERNANDO,4,0,1,1284,10
2484,COLEGIO INMACULADA CONCEPCION,SAN FERNANDO,3,0,3,0,0
2485,LICEO AGRICOLA EL CARMEN,SAN FERNANDO,5,0,1,486,510
2486,LICEO MUNICIPAL COMPLEJO EDUC. CHIMBARONGO,CHIMBARONGO,6,0,1,807,310
2487,ESCUELA BAS.FERNANDO ARENAS ALMARZA,CHIMBARONGO,6,0,1,320,10
2488,ESCUELA MUNICIPAL E-456,CHIMBARONGO,6,0,1,225,10
2489,ESCUELA BAS. VILLA CONVENTO VIEJO,CHIMBARONGO,6,1,1,235,10
2490,ESCUELA MUNICIPAL TINGUIRIRICA ALTO F-411,CHIMBARONGO,6,1,1,120,10
2491,ESCUELA MUNICIPAL LAS QUEZADAS F-413,CHIMBARONGO,6,1,1,100,10
2492,ESCUELA MUNICIPAL F415 LO GONZALEZ,CHIMBARONGO,6,1,1,158,10
2493,ESCUELA BAS. JOSE MIGUEL CARRERA VERDUGO,CHIMBARONGO,6,1,1,231,10
2494,ESCUELA MUNICIPAL F449 PEOR ES NADA,CHIMBARONGO,6,1,1,136,10
2495,ESCUELA MUNICIPAL F451 CODEGUA,CHIMBARONGO,6,1,1,150,10
2496,ESCUELA MUNICIPAL F452 SANTA VALENTINA,CHIMBARONGO,6,1,1,60,10
2498,ESCUELA MUNICIPAL EL ROMERAL F-455,CHIMBARONGO,6,1,1,127,10
2499,ESCUELA,CHIMBARONGO,6,0,3,0,0
2500,ESCUELA MUNICIPAL G414 BARRIO ESTACION,CHIMBARONGO,6,1,1,76,10
2501,ESCUELA BAS. PEDRO ETCHEVERRY,CHIMBARONGO,6,1,1,33,10
2503,ESCUELA MUNICIPAL,CHIMBARONGO,6,1,2,0,0
2505,ESCUELA MUNICIPAL G448 HUEMUL,CHIMBARONGO,6,1,1,132,10
2506,ESCUELA MUNICIPAL G453 SAN JOSE DE LO TORO,CHIMBARONGO,6,1,1,45,10
2507,ESCUELA MUNICIPAL,CHIMBARONGO,6,1,1,24,363
2508,ESCUELA SANTA EUGENIA,CHIMBARONGO,6,1,1,166,10
2509,ESCUELA MUNICIPAL SANTA ISABEL G-503,CHIMBARONGO,6,1,1,35,10
2510,ESCUELA MUNICIPAL,CHIMBARONGO,6,1,2,0,0
2511,ESCUELA MUNICIPAL,CHIMBARONGO,6,1,3,0,0
2513,ESCUELA MUNICIPAL LAS MERCEDES G-507,CHIMBARONGO,6,1,1,128,10
2514,ESCUELA AGRICOLA LAS GARZAS,CHIMBARONGO,3,1,1,300,110
2517,ESCUELA PARTICULAR MELECIA TOCORNAL,CHIMBARONGO,3,1,1,211,110
2518,LICEO SAN FRANCISCO,PLACILLA,6,0,1,306,10
2519,ESCUELA BASICA RAUL CACERES PACHECO,PLACILLA,6,1,1,155,10
2520,ESCUELA MUNICIPAL LA DEHESA,PLACILLA,6,1,1,194,10
2521,ESCUELA MUNICIPAL LA TUNA,PLACILLA,6,1,1,148,10
2522,ESCUELA MUNICIPAL SN LUIS DE MANANTIALES,PLACILLA,6,1,1,9,110
2523,ESCUELA EL AMANECER,PLACILLA,6,1,1,125,10
2524,ESCUELA DANY GERMAN GONZALEZ SOTO,PLACILLA,6,1,1,119,10
2525,COLEGIO BASICO CONSOLIDADO,NANCAGUA,6,0,1,242,10
2526,ESCUELA BAS. IGNACIO CARRERA PINTO,NANCAGUA,6,1,1,44,10
2527,ESCUELA BÁSICA PUQUILLAY,NANCAGUA,6,1,1,168,10
2528,ESCUELA BAS. ADRIANA LYON VIAL,NANCAGUA,6,1,1,260,10
2529,ESCUELA MUNICIPAL YAQUIL,NANCAGUA,6,1,1,59,10
2530,LICEO MUNICIPAL JUAN PABLO II,NANCAGUA,6,0,1,517,310
2531,COLEGIO PARTICULAR EL PRINCIPITO,NANCAGUA,3,0,1,762,10
2532,COLEGIO LIBERTADOR O´HIGGINS DE CHEPICA,CHÉPICA,2,0,1,799,10
2534,ESCUELA EUGENIO RUIZ-TAGLE MONTES,CHÉPICA,2,1,1,4,110
2535,COLEGIO MUNICIPAL LAS ALAMEDAS,CHÉPICA,2,1,1,19,110
2536,COLEGIO MUNICIPAL EMILIA SALINAS DIAZ,CHÉPICA,2,1,1,14,110
2537,ESCUELA LUIS ATHAS,CHÉPICA,2,1,1,109,10
2538,ESCUELA LINDORFO MONTERO FUENZALIDA,CHÉPICA,2,1,1,158,10
2539,ESCUELA LUIS ARTURO ZUNIGA FUENTES,CHÉPICA,2,1,1,153,10
2540,ESCUELA MARIA MARTA DEL REAL CORREA,CHÉPICA,2,1,1,41,10
2541,ESCUELA HECTOR RODOLFO CASTILLO MORENO,CHÉPICA,2,1,1,15,110
2542,ESCUELA LUZ MARIA CRESPO URETA DE KERESTEGIAN,CHÉPICA,2,1,1,189,10
2543,ESCUELA CARLOS DONOSO REBOLLEDO,CHÉPICA,2,1,1,16,110
2544,COLEGIO CRUZ MARIA,CHÉPICA,2,1,1,15,110
2545,ESCUELA GABRIELA MISTRAL,CHÉPICA,2,1,1,7,110
2546,ESCUELA NUESTRA SEÑORA DE LA CANDELARIA 1,CHÉPICA,2,1,3,0,0
2548,ESCUELA ESTRELLA DE DAVID,CHÉPICA,2,1,1,4,110
2549,COLEGIO LUIS ALEJANDRO ALVAREZ MUÑOZ,SANTA CRUZ,2,0,1,86,165
2551,LICEO MUNICIPAL DE SANTA CRUZ,SANTA CRUZ,2,0,1,654,310
2552,LICEO BICENTENARIO INSTITUTO POLITECNICO SANTA CRUZ,SANTA CRUZ,2,0,1,1200,310
2553,ESCUELA LUIS OYARZUN PEÑA,SANTA CRUZ,2,0,1,675,10
2554,ESCUELA ESPECIAL DE SANTA CRUZ,SANTA CRUZ,2,0,1,64,212
2555,ESCUELA MARIA ARAYA VALDES,SANTA CRUZ,2,0,1,184,10
2556,ESCUELA MUNICIPAL DE PANIAHUE,SANTA CRUZ,2,0,1,148,10
2557,ESCUELA GRANJA ADEODATO GARCIA VALENZUELA,SANTA CRUZ,2,1,1,145,10
2558,ESCUELA LA FINCA,SANTA CRUZ,2,1,1,15,110
2559,ESCUELA MUNICIPAL DE BARREALES,SANTA CRUZ,2,1,1,290,10
2560,ESC. MUNICIPAL LA LAJUELA,SANTA CRUZ,2,1,1,55,10
2561,ESCUELA MUNICIPAL DE QUINAHUE,SANTA CRUZ,2,1,1,88,10
2562,ESCUELA MUNICIPAL DE ISLA DE YAQUIL,SANTA CRUZ,2,1,1,208,10
2563,ESCUELA MUNICIPAL DE LA PATAGUA,SANTA CRUZ,2,1,1,85,10
2565,ESCUELA MUNICIPAL DE MILLAHUE DE APALTA,SANTA CRUZ,2,1,1,129,10
2566,ESCUELA MUNICIPAL DE CUNACO,NANCAGUA,6,1,1,199,10
2567,ESCUELA MUNICIPAL DE LAS CORTADERAS,SANTA CRUZ,2,1,2,0,0
2568,ESCUELA MUNICIPAL DE PANAMA,SANTA CRUZ,2,1,1,13,110
2569,ESCUELA MUNICIPAL DE ISLA DEL GUINDO,SANTA CRUZ,2,1,3,0,0
2570,ESCUELA MUNICIPAL DE LOS MAITENES,SANTA CRUZ,2,1,1,116,10
2572,ESCUELA MUNICIPAL DE RINCON DE YAQUIL,SANTA CRUZ,2,1,1,48,10
2573,ESCUELA MUNICIPAL DE PASO DE LOS REYES,SANTA CRUZ,2,1,3,0,0
2574,ESCUELA MUNICIPAL DE SAN JOSE DE APALTA,SANTA CRUZ,2,1,3,0,0
2575,COLEGIO SAN GREGORIO,NANCAGUA,6,1,1,29,10
2576,ESCUELA MUNICIPAL DE GUINDO ALTO,SANTA CRUZ,2,1,1,77,10
2577,ESCUELA ANGEL ARRIGORRIAGA,SANTA CRUZ,2,1,1,89,10
2579,INSTITUTO REGIONAL FEDERICO ERRAZURIZ,SANTA CRUZ,3,0,1,1703,10
2580,LICEO MARIA AUXILIADORA,SANTA CRUZ,3,0,1,862,110
2582,COLEGIO EVELYN'S SCHOOL,SANTA CRUZ,4,0,3,0,0
2583,LICEO DE LOLOL,LOLOL,2,0,1,403,310
2584,ESCUELA OCTAVIO MUJICA VALENZUELA,LOLOL,2,1,1,254,10
2586,ESCUELA BAS. DAMASO DUARTE,LOLOL,2,1,3,0,0
2587,ESCUELA MUNICIPAL VILLA MANUEL LARRAIN,LOLOL,2,1,3,0,0
2588,ESCUELA BASICA HERMINIA UBILLA,LOLOL,2,1,3,0,0
2589,ESCUELA MUNICIPAL ANIBAL DUQUE ZUNIGA,LOLOL,2,1,3,0,0
2590,ESCUELA MUNICIPAL RINCONADA DE QUIAHUE,LOLOL,2,1,1,11,110
2591,ESCUELA MUNICIPAL JUANA GONZALEZ,LOLOL,2,1,1,31,110
2592,ESCUELA MUNICIPAL EDUVIGIS PANTOJA L,LOLOL,2,1,1,15,110
2593,ESCUELA BAS. HERNAN MASCARO VILDOSOLA,LOLOL,2,1,3,0,0
2594,ESCUELA BASICA HUGO URZUA URZUA,LOLOL,2,1,1,25,110
2596,ESCUELA BASICA MARTA CORREA,LOLOL,2,1,3,0,0
2597,ESCUELA BASICA ORLANDO FUENTES,LOLOL,2,1,3,0,0
2598,ESCUELA BASICA OLGA DE GOMEZ,LOLOL,2,1,1,14,110
2599,ESCUELA MUNICIPAL DE PUMANQUE,PUMANQUE,2,0,1,264,10
2601,ESCUELA MUNICIPAL DE NILAHUE CORNEJO,PUMANQUE,2,1,1,173,10
2602,ESCUELA MUNICIPAL DE SANTA TERESA,PUMANQUE,2,1,2,0,0
2603,ESCUELA MUNICIPAL DE MATA REDONDA,PUMANQUE,2,1,1,10,110
2604,ESCUELA PENABLANCA,PUMANQUE,2,1,1,7,110
2607,ESCUELA MUNICIPAL DE RINCON LOS PERALES,PUMANQUE,2,1,1,16,110
2609,ESCUELA MUNICIPAL DE PALMILLA DE RETO,PUMANQUE,2,1,1,7,110
2610,ESCUELA MUNICIPAL DE NILAHUE BARAHONA,PUMANQUE,2,1,2,0,0
2611,ESCUELA MARGOT LOYOLA PALACIOS,PALMILLA,2,0,1,323,10
2612,LICEO SAN JOSE DEL CARMEN,PALMILLA,2,1,1,491,10
2613,ESCUELA MUNICIPAL SANTA MATILDE,PALMILLA,2,1,1,123,10
2615,ESCUELA JORGE ERRAZURIZ ECHEÑIQUE,PALMILLA,2,1,1,179,10
2617,ESCUELA MUNICIPAL SN. FCO. DEL HUIQUE,PALMILLA,2,1,3,0,0
2618,ESCUELA MUNICIPAL COLCHAGUA,PALMILLA,2,1,3,0,0
2620,ESCUELA MUNICIPAL LOS MAQUIS,PALMILLA,2,1,3,0,0
2621,ESCUELA REBECA CADIZ VALENZUELA,PALMILLA,2,1,1,32,10
2622,ESCUELA MUNICIPAL VALLE HERMOSO,PALMILLA,2,1,1,9,110
2623,ESCUELA MUNICIPAL AGUA SANTA,PALMILLA,2,1,3,0,0
2624,ESCUELA MUNICIPAL LIHUEIMO,PALMILLA,2,1,1,30,10
2625,LICEO BICENTENARIO VICTOR JARA MARTINEZ,PERALILLO,2,0,1,444,310
2626,COLEGIO MANUEL RODRIGUEZ ERDOIZA,PERALILLO,2,0,1,363,10
2627,ESCUELA GUSTAVO RIVERA BUSTOS,PERALILLO,2,1,1,236,10
2629,ESCUELA MUNICIPAL SARA RAVELLO PARRAGUEZ,PERALILLO,2,1,1,33,110
2630,ESCUELA ARTURO PRAT CHACON,PERALILLO,2,1,3,0,0
2632,ESCUELA MUNICIPAL CORONEL RAMON DIAZ A.,PERALILLO,2,1,3,0,0
2633,ESCUELA MARTA VALDES ECHEÑIQUE,PERALILLO,2,1,1,11,110
2634,ESCUELA PABLO NERUDA,PERALILLO,2,1,1,28,110
2635,LICEO AGUSTIN ROSS EDWARDS,PICHILEMU,2,0,1,636,310
2636,ESCUELA PUEBLO DE VIUDAS,PICHILEMU,2,1,1,197,10
2637,ESCUELA MUNICIPAL VILLA SAN PEDRO,PAREDONES,2,1,1,15,110
2639,ESCUELA ALTO RAMIREZ,PICHILEMU,2,1,3,0,0
2640,ESCUELA BARRANCAS,PICHILEMU,2,1,3,0,0
2641,ESCUELA LA VILLA,PICHILEMU,2,1,3,0,0
2642,ESCUELA COGUIL,PICHILEMU,2,1,1,13,110
