RBD,acciones,estim_total,estim_sep,pct_completas,avance_min,avance_max,porc_ben,montos_extremos,faltantes_sep,duplicados,nombre_pme,NOM_RBD,NOM_COM_RBD,COD_DEPE,RURAL_RBD,ESTADO_ESTAB,MAT_TOTAL,ENS_01,_merge,estim_por_alumno,elegible
5624,10,371200000,231200000.0,1.0,100.0,100.0,98.5,0,0,0,ESCUELA METRENCO,ESCUELA METRENCO,PADRE LAS CASAS,2,1,1,205,10,both,1810731.7073170731,True
5625,10,211000000,101000000.0,0.9,92.5,94.9,98.3,0,0,0,ESCUELA TRUF-TRUF.,ESCUELA TRUF-TRUF.,PADRE LAS CASAS,2,1,1,180,10,both,1172222.2222222222,True
5627,8,0,0.0,1.0,100.0,100.0,99.0,0,0,0,ESCUELA LAUREL HUACHO,ESCUELA LAUREL HUACHO,PADRE LAS CASAS,2,1,1,101,10,both,0.0,True
5629,8,21604000,21604000.0,1.0,100.0,100.0,94.4,0,0,0,ESCUELA REDUCCION RALUNCOLLAN,ESCUELA REDUCCION RALUNCOLLAN,TEMUCO,2,1,1,18,110,both,1200222.2222222222,True
5630,13,103594000,100944000.0,1.0,100.0,100.0,95.2,0,0,0,ESCUELA MANIO CHICO,ESCUELA MANIO CHICO,TEMUCO,2,1,1,83,10,both,1248120.4819277108,True
5631,8,106000000,61000000.0,1.0,100.0,100.0,97.0,0,0,0,ESCUELA LICANCO,ESCUELA LICANCO,PADRE LAS CASAS,2,1,1,99,10,both,1070707.0707070706,True
5632,11,12070666,10280000.0,0.9090909090909091,93.18181818181819,95.36363636363636,87.1,0,0,0,ESCUELA REDUCCION MONTE VERDE,ESCUELA REDUCCION MONTE VERDE,TEMUCO,2,1,1,31,110,both,389376.32258064515,True
5633,8,10326591,9286591.0,0.875,96.875,99.875,100.0,0,0,0,ESCUELA CONOCO CHICO,ESCUELA CONOCO CHICO,TEMUCO,2,1,1,5,110,both,2065318.2,True
5634,8,127000000,113000000.0,1.0,100.0,100.0,98.9,0,0,0,ESCUELA NIRRIMAPU,ESCUELA NIRRIMAPU,PADRE LAS CASAS,2,1,1,175,10,both,725714.2857142857,True
5635,10,82500000,42500000.0,1.0,100.0,100.0,95.5,0,0,0,ESCUELA TROMEN,ESCUELA TROMEN,PADRE LAS CASAS,2,1,1,44,10,both,1875000.0,True
5636,8,12912000,12912000.0,1.0,100.0,100.0,100.0,0,0,0,ESCUELA BOTROLHUE,ESCUELA BOTROLHUE,TEMUCO,2,1,1,5,110,both,2582400.0,True
5638,10,32700000,27700000.0,1.0,100.0,100.0,100.0,0,0,0,ESCUELA COLPANAO,ESCUELA COLPANAO,PADRE LAS CASAS,2,1,1,93,10,both,351612.9032258064,True
5639,9,7449000,7449000.0,0.7777777777777778,94.44444444444444,99.77777777777777,100.0,0,0,0,ESCUELA LIRCAY,ESCUELA LIRCAY,TEMUCO,2,1,1,7,110,both,1064142.857142857,True
5640,9,181053287,166874169.0,1.0,100.0,100.0,99.5,0,0,0,ESCUELA MOLLULCO,ESCUELA MOLLULCO,TEMUCO,2,1,1,183,10,both,989362.2240437159,True
5644,8,12525000,12525000.0,1.0,100.0,100.0,100.0,0,0,0,ESCUELA TROMEN ALTO,ESCUELA TROMEN ALTO,TEMUCO,2,1,1,11,110,both,1138636.3636363635,True
5645,14,514435000,500000000.0,0.9285714285714286,98.21428571428571,99.92857142857143,98.3,0,0,0,ESCUELA BOYECO,ESCUELA BOYECO,TEMUCO,2,1,1,348,10,both,1478261.4942528736,True
5646,8,202232390,113155339.0,1.0,100.0,100.0,98.3,0,0,0,ESCUELA CHOMIO,ESCUELA CHOMIO,PADRE LAS CASAS,2,1,1,117,10,both,1728481.9658119658,True
5647,12,62795621,38709000.0,0.75,89.58333333333333,95.58333333333333,100.0,0,0,0,ESCUELA COLLIMALLIN,ESCUELA COLLIMALLIN,TEMUCO,2,1,1,37,10,both,1697178.945945946,True
5648,9,38000000,38000000.0,0.0,41.666666666666664,65.66666666666667,100.0,0,0,0,ESCUELA CHAPOD,ESCUELA CHAPOD,PADRE LAS CASAS,2,1,1,67,10,both,567164.1791044776,True
5649,12,271941974,142953987.0,1.0,100.0,100.0,97.1,0,0,0,ESCUELA FUNDO MAQUEHUE,ESCUELA FUNDO MAQUEHUE,PADRE LAS CASAS,2,1,1,173,10,both,1571918.9248554914,True
5652,32,649250000,649250000.0,0.5625,79.71875,90.1875,90.5,0,0,0,COLEGIO PROVIDENCIA DE TEMUCO,COLEGIO PROVIDENCIA DE TEMUCO,TEMUCO,3,0,1,759,10,both,855401.8445322793,True
5653,18,226500000,178500000.0,1.0,100.0,100.0,96.4,0,0,0,LICEO CARLOS CONDELL DE LA HAZA,LICEO CARLOS CONDELL DE LA HAZA,TEMUCO,3,0,1,334,310,both,678143.7125748503,True
5654,11,1656000000,1656000000.0,0.9090909090909091,97.72727272727273,99.9090909090909,90.1,0,0,0,INSTITUTO CLARET,INSTITUTO CLARET,TEMUCO,3,0,1,3227,10,both,513170.12705299037,True
5655,31,439000000,439000000.0,0.8709677419354839,88.70967741935483,89.48387096774194,95.6,0,0,0,LICEO COMERCIAL TEMUCO BICENTENARIO DE EXCELENCIA,LICEO COMERCIAL TEMUCO BICENTENARIO DE EXCELENCIA,TEMUCO,3,0,1,1113,410,both,394429.469901168,True
5656,30,358500000,176500000.0,0.23333333333333334,80.83333333333333,99.23333333333333,96.2,0,0,0,LICEO POLITECNICO PUEBLO NUEVO,LICEO POLITECNICO PUEBLO NUEVO,TEMUCO,3,0,1,980,110,both,365816.32653061225,True
5658,26,120977211,120977211.0,1.0,100.0,100.0,95.3,0,0,0,COMPLEJO EDUCACIONAL JAVIERA CARRERA,COMPLEJO EDUCACIONAL JAVIERA CARRERA,TEMUCO,3,0,1,295,310,both,410092.2406779661,True
5661,18,634600000,404600000.0,0.5555555555555556,86.11111111111111,96.77777777777777,53.1,0,0,0,LICEO ADVENTISTA DE TEMUCO,LICEO ADVENTISTA DE TEMUCO,TEMUCO,3,0,1,1122,10,both,565597.1479500891,True
5662,20,109011992,54010500.0,0.55,88.75,99.55,68.9,0,0,0,LICEO ESPANA DE TEMUCO,LICEO ESPANA DE TEMUCO,TEMUCO,3,0,1,270,310,both,403748.1185185185,True
5663,20,511500000,508000000.0,0.15,71.25,90.45,97.3,0,0,0,LICEO BICENTENARIO DE EXCELENCIA  PADRE OSCAR MOSER,LICEO BICENTENARIO DE EXCELENCIA  PADRE OSCAR MOSER,PADRE LAS CASAS,3,0,1,1117,410,both,457923.00805729633,True
5664,55,322418686,238529666.0,0.8181818181818182,88.2,92.10909090909091,87.1,0,0,0,COLEGIO AUGUSTO WINTER,COLEGIO AUGUSTO WINTER,TEMUCO,3,0,1,380,10,both,848470.2263157895,True
5667,9,386000000,327000000.0,1.0,100.0,100.0,95.4,0,0,0,ESC.PARTIC. MONS.GUIDO DE RAMBERGA,ESC.PARTIC. MONS.GUIDO DE RAMBERGA,PADRE LAS CASAS,3,0,1,654,10,both,590214.0672782875,True
5668,14,118700000,63500000.0,1.0,100.0,100.0,95.8,0,0,0,ESCUELA BASICA VISTA VERDE,ESCUELA BASICA VISTA VERDE,TEMUCO,3,0,1,215,10,both,552093.023255814,True
5669,11,270500000,160000000.0,1.0,100.0,100.0,87.6,0,0,0,COLEGIO MADRE ADMIRABLE DE SCHOENSTATT,COLEGIO MADRE ADMIRABLE DE SCHOENSTATT,TEMUCO,3,0,1,548,10,both,493613.1386861314,True
5670,28,335100000,335100000.0,0.8214285714285714,89.28571428571429,93.57142857142857,43.1,0,0,0,COLEGIO SAN FRANCISCO,COLEGIO SAN FRANCISCO,TEMUCO,3,0,1,858,10,both,390559.4405594406,True
5675,16,75000000,75000000.0,0.0,54.6875,78.6875,92.6,0,0,0,ESCUELA PARTICULAR ARTURO ARRIAGADA,ESCUELA PARTICULAR ARTURO ARRIAGADA,TEMUCO,3,0,1,149,10,both,503355.7046979866,True
5678,14,307000000,241000000.0,0.8571428571428571,96.42857142857143,99.85714285714286,95.1,0,0,0,ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN,ESCUELA PARTICULAR NTRA.SRA.DEL CARMEN,PADRE LAS CASAS,3,0,1,491,10,both,625254.582484725,True
5680,16,423000000,149000000.0,1.0,100.0,100.0,83.7,0,0,0,ESC.PART.SAN FRANCISCO DE ASIS DE TEMUCO,ESC.PART.SAN FRANCISCO DE ASIS DE TEMUCO,TEMUCO,3,0,1,705,10,both,600000.0,True
5682,24,285200000,197700000.0,0.125,71.91666666666667,92.875,87.5,0,0,0,ESCUELA PARTICULAR FRANCIA,ESCUELA PARTICULAR FRANCIA,TEMUCO,3,0,1,361,10,both,790027.7008310249,True
5683,11,97700000,91000000.0,1.0,100.0,100.0,96.5,0,0,0,ESCUELA PARTICULAR PADRE VENANCIO,ESCUELA PARTICULAR PADRE VENANCIO,PADRE LAS CASAS,3,0,1,143,10,both,683216.7832167832,True
5684,23,46950001,46950001.0,0.17391304347826086,66.3913043478261,86.1304347826087,54.5,0,0,0,ESCUELA PART. WENCESLAO VALDIVIA,ESCUELA PART. WENCESLAO VALDIVIA,TEMUCO,3,0,1,132,10,both,355681.82575757575,True
5690,32,229917642,117128562.0,0.96875,99.21875,99.96875,97.3,0,0,0,ESCUELA PARTICULAR LA ESPIGA,ESCUELA PARTICULAR LA ESPIGA,TEMUCO,3,0,1,224,10,both,1026418.0446428572,True
5693,15,130000000,130000000.0,0.6666666666666666,91.66666666666667,99.66666666666667,79.5,0,0,0,ESCUELA PARTICULAR ESTRELLA DE BELEN,ESCUELA PARTICULAR ESTRELLA DE BELEN,TEMUCO,3,0,1,44,10,both,2954545.4545454546,True
5694,21,74000000,74000000.0,0.6190476190476191,82.14285714285714,90.14285714285714,93.4,0,0,0,ESCUELA PARTICULAR ALIANZA,ESCUELA PARTICULAR ALIANZA,TEMUCO,3,0,1,61,10,both,1213114.7540983607,True
5695,10,166162407,106162407.0,0.0,75.0,99.0,90.3,0,0,0,ESCUELA PARTICULAR SAN RAFAEL ARCANGEL,ESCUELA PARTICULAR SAN RAFAEL ARCANGEL,PADRE LAS CASAS,3,0,1,206,10,both,806613.6262135922,True
5697,25,550000000,550000000.0,1.0,100.0,100.0,95.2,0,0,0,ESCUELA PARTICULAR LAS AMERICAS,ESCUELA PARTICULAR LAS AMERICAS,TEMUCO,3,0,1,516,10,both,1065891.4728682172,True
5703,14,220550000,220550000.0,0.07142857142857142,76.78571428571429,99.07142857142857,95.9,0,0,0,LICEO BICENTENARIO DE EXCELENCIA TECNICO PROFESIONAL CENTENARIO,LICEO BICENTENARIO DE EXCELENCIA TECNICO PROFESIONAL CENTENARIO,TEMUCO,3,0,1,444,10,both,496734.23423423426,True
5706,16,330000000,320000000.0,1.0,100.0,100.0,92.0,0,0,0,ESCUELA PARTICULAR SAN JUAN,ESCUELA PARTICULAR SAN JUAN,TEMUCO,3,0,1,337,10,both,979228.4866468842,True
5709,15,100300000,100300000.0,0.3333333333333333,83.33333333333333,99.33333333333333,95.6,0,0,0,ESCUELA PARTICULAR LOS TRIGALES,ESCUELA PARTICULAR LOS TRIGALES,TEMUCO,3,0,1,159,10,both,630817.6100628931,True
5713,33,366200000,350000000.0,0.8787878787878788,88.66666666666667,90.0909090909091,94.5,0,0,0,COLEGIO PARTICULAR I. CULTURA BRITANICA,COLEGIO PARTICULAR I. CULTURA BRITANICA,TEMUCO,3,0,1,384,10,both,953645.8333333334,True
5714,13,78730000,40730000.0,1.0,100.0,100.0,96.4,0,0,0,ESCUELA PART.SANTA MARIA DE LA RIBERA,ESCUELA PART.SANTA MARIA DE LA RIBERA,TEMUCO,3,0,1,110,10,both,715727.2727272727,True
5716,18,692300000,395000000.0,0.9444444444444444,98.61111111111111,99.94444444444444,94.2,0,0,0,PADRE BARTOLOME DE LAS CASAS,PADRE BARTOLOME DE LAS CASAS,PADRE LAS CASAS,3,0,1,342,10,both,2024269.0058479533,True
5717,23,574000000,484000000.0,1.0,100.0,100.0,96.0,0,0,0,ESCUELA PARTICULAR CLAUDIO MATTE,ESCUELA PARTICULAR CLAUDIO MATTE,TEMUCO,3,0,1,481,10,both,1193347.1933471933,True
5719,28,259152141,259152141.0,1.0,100.0,100.0,97.4,0,0,0,ESCUELA PARTICULAR ARAUCANIA,ESCUELA PARTICULAR ARAUCANIA,TEMUCO,3,0,1,429,10,both,604084.2447552447,True
5720,12,213000000,213000000.0,1.0,100.0,100.0,98.6,0,0,0,COLEGIO ÑIELOL CHE KIMUN,COLEGIO ÑIELOL CHE KIMUN,PADRE LAS CASAS,3,1,1,354,10,both,601694.9152542372,True
5725,19,481850000,372850000.0,0.42105263157894735,84.21052631578948,98.10526315789474,55.3,0,0,0,ESCUELA PARTICULAR SAN BERNARDO,ESCUELA PARTICULAR SAN BERNARDO,PADRE LAS CASAS,3,0,1,742,10,both,649393.5309973046,True
5726,22,220500000,220500000.0,1.0,100.0,100.0,90.8,0,0,0,COLEGIO MANUEL MONTT,COLEGIO MANUEL MONTT,TEMUCO,3,0,1,327,10,both,674311.9266055046,True
5729,15,88396000,38496000.0,1.0,100.0,100.0,95.2,0,0,0,LICEO TÉCNICO FEMENINO SANTA CRUZ ÑIELOL,LICEO TÉCNICO FEMENINO SANTA CRUZ ÑIELOL,TEMUCO,3,0,1,84,110,both,1052333.3333333333,True
5730,13,196893172,111893172.0,0.0,75.0,99.0,98.4,0,0,0,ESCUELA PARTICULAR ROBLE HUACHO,ESCUELA PARTICULAR ROBLE HUACHO,PADRE LAS CASAS,3,1,1,187,10,both,1052904.6631016042,True
5731,9,21500000,21500000.0,0.0,50.0,74.0,96.4,0,0,0,ESCUELA PARTICULAR MILLAHUECO,ESCUELA PARTICULAR MILLAHUECO,PADRE LAS CASAS,3,1,1,28,110,both,767857.1428571428,True
5732,9,122811069,81311069.0,0.0,75.0,99.0,98.5,0,0,0,ESCUELA PARTICULAR MAQUEHUE,ESCUELA PARTICULAR MAQUEHUE,PADRE LAS CASAS,3,1,1,132,10,both,930386.8863636364,True
5737,16,74792357,64092357.0,0.1875,60.9375,80.4375,97.9,0,0,0,ESCUELA PARTICULAR HERMANO PASCUAL,ESCUELA PARTICULAR HERMANO PASCUAL,PADRE LAS CASAS,3,1,1,96,10,both,779087.0520833334,True
5740,8,14400000,14400000.0,0.0,62.5,86.5,100.0,0,0,0,ESCUELA PARTICULAR SAN MANUEL,ESCUELA PARTICULAR SAN MANUEL,PADRE LAS CASAS,3,1,1,14,110,both,1028571.4285714285,True
5745,14,160200000,112000000.0,0.7857142857142857,94.64285714285714,99.78571428571429,95.8,0,0,0,ESCUELA PARTICULAR MILLANTU,ESCUELA PARTICULAR MILLANTU,TEMUCO,3,1,1,168,110,both,953571.4285714285,True
5746,29,417930195,261710834.0,0.9310344827586207,98.27586206896552,99.93103448275862,98.4,0,0,0,ESCUELA PARTICULAR MONO PAINE,ESCUELA PARTICULAR MONO PAINE,TEMUCO,3,0,1,258,10,both,1619884.4767441861,True
5748,10,212148340,46500000.0,1.0,100.0,100.0,97.3,0,0,0,ESCUELA PARTICULAR LAS LOMAS,ESCUELA PARTICULAR LAS LOMAS,PADRE LAS CASAS,3,1,1,74,10,both,2866869.4594594594,True
5750,12,40158544,21458544.0,0.16666666666666666,54.25,74.16666666666667,100.0,0,0,0,ESCUELA PARTICULAR CRUZ DE MAYO,ESCUELA PARTICULAR CRUZ DE MAYO,PADRE LAS CASAS,3,1,1,38,110,both,1056803.7894736843,True
5751,18,25050000,9550000.0,1.0,100.0,100.0,97.3,0,0,0,ESCUELA SAN ANTONIO DE NIENOCO,ESCUELA SAN ANTONIO DE NIENOCO,TEMUCO,3,1,1,37,10,both,677027.027027027,True
5753,13,90750000,75750000.0,1.0,100.0,100.0,100.0,0,0,0,ESCUELA PARTICULAR SAN MIGUEL,ESCUELA PARTICULAR SAN MIGUEL,PADRE LAS CASAS,3,1,1,113,10,both,803097.3451327434,True
5754,9,91000000,44000000.0,0.4444444444444444,80.55555555555556,93.88888888888889,100.0,0,0,0,ESCUELA PARTICULAR NUEVA MEMBRILLAR,ESCUELA PARTICULAR NUEVA MEMBRILLAR,PADRE LAS CASAS,3,1,1,56,110,both,1625000.0,True
5756,9,58000000,58000000.0,0.0,75.0,99.0,97.1,0,0,0,ESCUELA PARTICULAR RENGALIL,ESCUELA PARTICULAR RENGALIL,TEMUCO,3,1,1,70,110,both,828571.4285714285,True
5759,8,1525800000,20800000.0,1.0,100.0,100.0,97.1,1,0,0,ESCUELA PARTICULAR BOYECO,ESCUELA PARTICULAR BOYECO,TEMUCO,3,1,1,35,110,both,43594285.71428572,True
5760,9,11950000,11950000.0,0.3333333333333333,83.33333333333333,99.33333333333333,97.6,0,0,0,ESCUELA PARTICULAR DIEGO PORTALES,ESCUELA PARTICULAR DIEGO PORTALES,TEMUCO,3,1,1,41,110,both,291463.4146341463,True
5761,9,107683626,107683626.0,0.1111111111111111,72.22222222222223,93.55555555555556,100.0,0,0,0,ESCUELA SAN MARTIN DE PORRES,ESCUELA SAN MARTIN DE PORRES,PADRE LAS CASAS,3,1,1,161,10,both,668842.3975155279,True
5763,8,322500000,302500000.0,1.0,100.0,100.0,97.8,0,0,0,ESCUELA PARTICULAR MANZANAR DE LLEUPECO,ESCUELA PARTICULAR MANZANAR DE LLEUPECO,PADRE LAS CASAS,3,1,1,139,10,both,2320143.8848920865,True
5764,8,71500000,41500000.0,0.25,78.125,96.125,90.6,0,0,0,ESCUELA PARTICULAR ZANJA,ESCUELA PARTICULAR ZANJA,PADRE LAS CASAS,3,1,1,64,110,both,1117187.5,True
5765,9,14505000,14505000.0,1.0,100.0,100.0,95.5,0,0,0,ESCUELA PARTICULAR KIMELTU DE PANCO,ESCUELA PARTICULAR KIMELTU DE PANCO,TEMUCO,3,1,1,22,110,both,659318.1818181818,True
5766,11,37500000,34500000.0,0.6363636363636364,90.9090909090909,99.63636363636364,100.0,0,0,0,ESCUELA BÁSICA PARTICULAR SUBVENCIONADA GUIDO BUCHER,ESCUELA BÁSICA PARTICULAR SUBVENCIONADA GUIDO BUCHER,PADRE LAS CASAS,3,1,1,33,110,both,1136363.6363636365,True
5767,8,16500000,16500000.0,0.25,71.875,89.875,100.0,0,0,0,ESCUELA PARTICULAR TRES CERROS,ESCUELA PARTICULAR TRES CERROS,PADRE LAS CASAS,3,1,1,114,10,both,144736.84210526315,True
5768,16,69950000,37950000.0,0.875,87.5,87.5,100.0,0,0,0,ESCUELA PARTICULAR SAN VICENTE,ESCUELA PARTICULAR SAN VICENTE,PADRE LAS CASAS,3,1,1,61,110,both,1146721.31147541,True
5774,34,816257858,188991100.0,0.38235294117647056,75.0,89.82352941176471,97.9,0,0,0,ESCUELA PARTICULAR SAN FRANCISCO DE CUNCO CHICO,ESCUELA PARTICULAR SAN FRANCISCO DE CUNCO CHICO,PADRE LAS CASAS,3,1,1,234,10,both,3488281.4444444445,True
5776,11,21000000,21000000.0,1.0,100.0,100.0,100.0,0,0,0,ESCUELA PARTICULAR VIRGEN DE GUADALUPE,ESCUELA PARTICULAR VIRGEN DE GUADALUPE,PADRE LAS CASAS,3,1,1,23,110,both,913043.4782608695,True
5778,12,46250000,46250000.0,0.6666666666666666,91.66666666666667,99.66666666666667,98.0,0,0,0,ESCUELA PARTICULAR EL VALLE,ESCUELA PARTICULAR EL VALLE,PADRE LAS CASAS,3,1,1,51,10,both,906862.7450980392,True
5779,8,27900000,27900000.0,0.25,81.25,99.25,100.0,0,0,0,ESCUELA PARTICULAR EL ESFUERZO,ESCUELA PARTICULAR EL ESFUERZO,PADRE LAS CASAS,3,1,1,32,110,both,871875.0,True
5781,11,77500000,69500000.0,0.2727272727272727,81.81818181818181,99.27272727272727,100.0,0,0,0,ESCUELA PARTICULAR ARAUCO,ESCUELA PARTICULAR ARAUCO,PADRE LAS CASAS,3,1,1,84,10,both,922619.0476190476,True
5782,33,323600000,323600000.0,0.8484848484848485,95.45454545454545,99.0909090909091,90.1,0,0,0,ESCUELA PARTICULAR SIGLO XXI,ESCUELA PARTICULAR SIGLO XXI,TEMUCO,3,0,1,517,10,both,625918.7620889748,True
5784,17,245000000,103000000.0,0.8823529411764706,97.05882352941177,99.88235294117646,100.0,0,0,0,ESCUELA PARTICULAR SARGENTO CANDELARIA,ESCUELA PARTICULAR SARGENTO CANDELARIA,PADRE LAS CASAS,3,1,1,41,110,both,5975609.756097561,True
5790,11,96836000,84200000.0,0.18181818181818182,63.63636363636363,83.27272727272727,100.0,0,0,0,ESCUELA PARTICULAR EL CRUCERO,ESCUELA PARTICULAR EL CRUCERO,TEMUCO,3,1,1,121,10,both,800297.520661157,True
5791,8,9700000,9700000.0,0.625,84.375,93.375,100.0,0,0,0,ESCUELA PARTICULAR WITRAMALAL,ESCUELA PARTICULAR WITRAMALAL,PADRE LAS CASAS,3,1,1,46,10,both,210869.5652173913,True
5794,8,77100000,16800000.0,0.75,93.75,99.75,86.0,0,0,0,ESCUELA PARTICULAR PROF.ANDRES AGUAYO,ESCUELA PARTICULAR PROF.ANDRES AGUAYO,PADRE LAS CASAS,3,1,1,43,110,both,1793023.2558139535,True
5796,14,75500000,54500000.0,0.21428571428571427,80.35714285714286,99.21428571428571,97.7,0,0,0,ESCUELA PARTICULAR DOCTOR MUHAJIR,ESCUELA PARTICULAR DOCTOR MUHAJIR,TEMUCO,3,1,1,86,10,both,877906.976744186,True
5798,8,50000000,50000000.0,0.0,75.0,99.0,100.0,0,0,0,ESCUELA PARTICULAR NIRRIMAPU,ESCUELA PARTICULAR NIRRIMAPU,PADRE LAS CASAS,3,1,1,64,110,both,781250.0,True
5799,9,10000000,10000000.0,0.1111111111111111,77.77777777777777,99.11111111111111,91.7,0,0,0,ESCUELA SANTA INES DE CAIVICO,ESCUELA SANTA INES DE CAIVICO,PADRE LAS CASAS,3,1,1,24,110,both,416666.6666666667,True
5800,8,28500000,11000000.0,1.0,100.0,100.0,100.0,0,0,0,ESCUELA PARTICULAR JOSE LUIS SANFUENTES,ESCUELA PARTICULAR JOSE LUIS SANFUENTES,PADRE LAS CASAS,3,1,1,35,110,both,814285.7142857143,True
5801,8,77100000,16800000.0,0.25,81.25,99.25,91.2,0,0,0,ESCUELA PARTICULAR POETA ERCILLA,ESCUELA PARTICULAR POETA ERCILLA,PADRE LAS CASAS,3,1,1,34,110,both,2267647.0588235296,True
5803,10,334500000,77500000.0,0.2,80.0,99.2,97.5,0,0,0,ESCUELA PARTICULAR PICHI ITINENTO,ESCUELA PARTICULAR PICHI ITINENTO,PADRE LAS CASAS,3,1,1,40,10,both,8362500.0,True
5814,25,360150000,256150000.0,0.92,96.0,97.92,37.0,0,0,0,COLEGIO SANTA CRUZ,COLEGIO SANTA CRUZ,TEMUCO,3,0,1,1117,10,both,322426.1414503133,True
5823,10,404000000,360000000.0,0.1,72.5,94.1,92.7,0,0,0,LICEO H-C JORGE TEILLIER SANDOVAL,LICEO H-C JORGE TEILLIER SANDOVAL,LAUTARO,2,0,1,1101,310,both,366939.1462306994,True
5824,12,285500000,280500000.0,1.0,100.0,100.0,85.4,0,0,0,ESC. BASICA NUMERO SEIS,ESC. BASICA NUMERO SEIS,LAUTARO,2,0,1,643,10,both,444012.44167962676,True
5825,12,105000000,105000000.0,1.0,100.0,100.0,89.9,0,0,0,ESC. BASICA AMELIA GODOY,ESC. BASICA AMELIA GODOY,LAUTARO,2,0,1,217,10,both,483870.96774193546,True
5827,9,149000000,149000000.0,0.7777777777777778,94.44444444444444,99.77777777777777,92.9,0,0,0,ESCUELA IRENE FREI,ESCUELA IRENE FREI,LAUTARO,2,0,1,255,10,both,584313.725490196,True
5828,23,251300000,248450000.0,0.8260869565217391,93.47826086956522,97.65217391304348,97.7,0,0,0,ESC. BASICA GUACOLDA,ESC. BASICA GUACOLDA,LAUTARO,2,0,1,393,10,both,639440.2035623409,True
5829,13,179000000,161000000.0,0.8461538461538461,96.15384615384616,99.84615384615384,81.6,0,0,0,ESCUELA LOS CACHORROS,ESCUELA LOS CACHORROS,LAUTARO,2,0,1,576,10,both,310763.8888888889,True
5831,20,178100000,175600000.0,0.5,87.5,99.5,96.6,0,0,0,LICEO LOS CASTANOS,LICEO LOS CASTANOS,LAUTARO,2,0,1,320,10,both,556562.5,True
5832,8,96500000,30500000.0,0.0,62.5,86.5,97.3,0,0,0,ESC. BASICA NIERECO,ESC. BASICA NIERECO,LAUTARO,2,1,1,112,110,both,861607.1428571428,True
5833,15,68119423,45119423.0,0.7333333333333333,83.33333333333333,86.53333333333333,93.8,0,0,0,ESC. BASICA REWE KIMUN,ESC. BASICA REWE KIMUN,LAUTARO,2,1,1,48,110,both,1419154.6458333333,True
5834,10,15100000,15100000.0,0.0,75.0,99.0,90.0,0,0,0,ESC. BASICA ALTO MECO,ESC. BASICA ALTO MECO,LAUTARO,2,1,1,10,110,both,1510000.0,True
5835,10,7100000,6900000.0,1.0,100.0,100.0,100.0,0,0,0,ESC. BASICA VILLA COIHUECO,ESC. BASICA VILLA COIHUECO,LAUTARO,2,1,1,7,110,both,1014285.7142857143,True
5837,10,6321800,6321800.0,1.0,100.0,100.0,100.0,0,0,0,ESCUELA DOLLICO ALTO,ESCUELA DOLLICO ALTO,LAUTARO,2,1,1,6,110,both,1053633.3333333333,True
5838,12,9900000,9900000.0,0.9166666666666666,91.66666666666667,91.66666666666667,100.0,0,0,0,ESC. BASICA LAS MINAS,ESC. BASICA LAS MINAS,LAUTARO,2,1,1,11,110,both,900000.0,True
5844,11,26600000,26600000.0,0.7272727272727273,90.9090909090909,97.45454545454545,100.0,0,0,0,ESC. BASICA SAN LUIS DE ROBLER-A,ESC. BASICA SAN LUIS DE ROBLER-A,LAUTARO,2,1,1,3,110,both,8866666.666666666,True
5846,12,23100000,23100000.0,1.0,100.0,100.0,100.0,0,0,0,ESC. BASICA TRES ESQUINAS,ESC. BASICA TRES ESQUINAS,LAUTARO,2,1,1,24,110,both,962500.0,True
5847,10,21400000,20400000.0,0.0,75.0,99.0,100.0,0,0,0,ESC. BASICA SANTA YOLANDA,ESC. BASICA SANTA YOLANDA,LAUTARO,2,1,1,28,110,both,764285.7142857143,True
5849,9,13000000,13000000.0,1.0,100.0,100.0,100.0,0,0,0,ESC. BASICA PUMALAL,ESC. BASICA PUMALAL,LAUTARO,2,1,1,8,110,both,1625000.0,True
5850,9,2800000,2000000.0,1.0,100.0,100.0,100.0,0,0,0,ESC. BASICA VISTA HERMOSA,ESC. BASICA VISTA HERMOSA,LAUTARO,2,1,1,4,110,both,700000.0,True
5851,10,7800000,7800000.0,1.0,100.0,100.0,100.0,0,0,0,ESC. BASICA CHUMIL,ESC. BASICA CHUMIL,LAUTARO,2,1,1,7,110,both,1114285.7142857143,True
5854,20,72600000,61100000.0,0.05,55.0,77.8,100.0,0,0,0,ESC. BASICA VEGA LARGA,ESC. BASICA VEGA LARGA,LAUTARO,2,1,1,126,10,both,576190.4761904762,True
5855,11,17000000,17000000.0,1.0,100.0,100.0,100.0,0,0,0,ESC. BASICA MUCO CHUREO,ESC. BASICA MUCO CHUREO,LAUTARO,2,1,1,16,110,both,1062500.0,True
5857,10,13000000,13000000.0,0.9,97.5,99.9,100.0,0,0,0,ESC. BASICA MALPICHAHUE,ESC. BASICA MALPICHAHUE,LAUTARO,2,1,1,14,110,both,928571.4285714285,True
5861,23,434062151,426978263.0,1.0,100.0,100.0,85.6,0,0,0,ESC.PART.SAN FRANCISCO DE ASIS - LAUTARO,ESC.PART.SAN FRANCISCO DE ASIS - LAUTARO,LAUTARO,3,0,1,818,10,both,530638.3264058679,True
