fila_excel,RBD,COD_DEPE,DIMENSION,ESTIM_TOTAL,ESTIM_SEP,NIV_IMPLEM,duplicado_exacto_adicional,total_mayor_1000_millones
104382,18099,2,Gestión Pedagógica,3000000,3000000.0,Implementación avanzada: 75% a 99%,False,False
104383,18099,2,Gestión Pedagógica,3000000,3000000.0,Implementación adecuada: 50% a 74%,False,False
104384,18099,2,Liderazgo,2000000,2000000.0,Implementación adecuada: 50% a 74%,False,False
104385,18099,2,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
104386,18099,2,Liderazgo,2000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
104387,18101,3,Convivencia Escolar,50000,0.0,Implementación completa: 100%,False,False
104388,18101,3,Convivencia Escolar,50000,0.0,Implementación completa: 100%,False,False
104389,18101,3,Gestión de Recursos,50000,0.0,Implementación avanzada: 75% a 99%,False,False
104390,18101,3,Gestión de Recursos,300000,0.0,Implementación parcial: 25% a 49%,False,False
104391,18101,3,Gestión Pedagógica,50000,0.0,Implementación completa: 100%,False,False
104392,18101,3,Gestión Pedagógica,50000,0.0,Implementación completa: 100%,False,False
104393,18101,3,Liderazgo,50000,0.0,Implementación completa: 100%,False,False
104394,18101,3,Liderazgo,50000,0.0,Implementación completa: 100%,False,False
104395,18102,3,Convivencia Escolar,180000000,180000000.0,Implementación avanzada: 75% a 99%,False,False
104396,18102,3,Convivencia Escolar,15000000,15000000.0,Implementación completa: 100%,False,False
104397,18102,3,Gestión de Recursos,100000000,100000000.0,Implementación completa: 100%,False,False
104398,18102,3,Gestión de Recursos,300000000,300000000.0,Implementación completa: 100%,False,False
104399,18102,3,Gestión de Recursos,300000000,300000000.0,Implementación avanzada: 75% a 99%,False,False
104400,18102,3,Gestión de Recursos,200000000,200000000.0,Implementación avanzada: 75% a 99%,False,False
104401,18102,3,Gestión Pedagógica,20000000,20000000.0,Implementación completa: 100%,False,False
104402,18102,3,Gestión Pedagógica,50000000,50000000.0,Implementación completa: 100%,False,False
104403,18102,3,Liderazgo,45000000,45000000.0,Implementación avanzada: 75% a 99%,False,False
104404,18102,3,Liderazgo,20000000,20000000.0,Implementación avanzada: 75% a 99%,False,False
104405,18104,3,Convivencia Escolar,100000,0.0,Implementación completa: 100%,False,False
104406,18104,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104407,18104,3,Convivencia Escolar,300000,0.0,Implementación completa: 100%,False,False
104408,18104,3,Gestión de Recursos,1000000,0.0,Implementación completa: 100%,False,False
104409,18104,3,Gestión de Recursos,2000000,0.0,Implementación completa: 100%,False,False
104410,18104,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
104411,18104,3,Gestión de Recursos,50000,0.0,Implementación avanzada: 75% a 99%,False,False
104412,18104,3,Gestión Pedagógica,30000,0.0,Implementación completa: 100%,False,False
104413,18104,3,Gestión Pedagógica,100000,0.0,Implementación completa: 100%,False,False
104414,18104,3,Gestión Pedagógica,20000,0.0,Implementación completa: 100%,False,False
104415,18104,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104416,18104,3,Gestión Pedagógica,30000,0.0,Implementación completa: 100%,False,False
104417,18104,3,Gestión Pedagógica,20000,0.0,Implementación completa: 100%,False,False
104418,18104,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104419,18104,3,Gestión Pedagógica,20000,0.0,Implementación adecuada: 50% a 74%,False,False
104420,18104,3,Liderazgo,500000,0.0,Implementación completa: 100%,False,False
104421,18104,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104422,18104,3,Liderazgo,1000000,0.0,Implementación completa: 100%,False,False
104423,18104,3,Liderazgo,100000,0.0,Implementación completa: 100%,False,False
104424,18104,3,Liderazgo,30000,0.0,Implementación completa: 100%,False,False
104425,18104,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104426,18111,3,Convivencia Escolar,3000000,3000000.0,Implementación avanzada: 75% a 99%,False,False
104427,18111,3,Convivencia Escolar,9000000,3000000.0,Implementación completa: 100%,False,False
104428,18111,3,Convivencia Escolar,5000000,5000000.0,Implementación completa: 100%,False,False
104429,18111,3,Gestión de Recursos,3500000,1500000.0,Implementación completa: 100%,False,False
104430,18111,3,Gestión de Recursos,5500000,5500000.0,Implementación avanzada: 75% a 99%,False,False
104431,18111,3,Gestión de Recursos,4500000,1500000.0,Implementación adecuada: 50% a 74%,False,False
104432,18111,3,Gestión Pedagógica,3000000,3000000.0,Implementación completa: 100%,False,False
104433,18111,3,Gestión Pedagógica,4000000,4000000.0,Implementación avanzada: 75% a 99%,False,False
104434,18111,3,Gestión Pedagógica,4000000,4000000.0,Implementación avanzada: 75% a 99%,False,False
104435,18111,3,Gestión Pedagógica,2000000,2000000.0,Implementación completa: 100%,False,False
104436,18111,3,Liderazgo,1000000,0.0,Implementación completa: 100%,False,False
104437,18111,3,Liderazgo,2500000,2500000.0,Implementación avanzada: 75% a 99%,False,False
104438,18111,3,Liderazgo,3500000,3500000.0,Implementación completa: 100%,False,False
104439,18112,6,Convivencia Escolar,200000,200000.0,Implementación completa: 100%,False,False
104440,18112,6,Convivencia Escolar,500000,500000.0,Implementación completa: 100%,False,False
104441,18112,6,Convivencia Escolar,1000000,1000000.0,Implementación completa: 100%,False,False
104442,18112,6,Gestión de Recursos,110000000,110000000.0,Implementación completa: 100%,False,False
104443,18112,6,Gestión de Recursos,1000000,1000000.0,Implementación completa: 100%,False,False
104444,18112,6,Gestión de Recursos,2000000,2000000.0,Implementación completa: 100%,False,False
104445,18112,6,Gestión Pedagógica,20000000,20000000.0,Implementación completa: 100%,False,False
104446,18112,6,Gestión Pedagógica,4000000,4000000.0,Implementación completa: 100%,False,False
104447,18112,6,Gestión Pedagógica,7000000,7000000.0,Implementación completa: 100%,False,False
104448,18112,6,Gestión Pedagógica,100000,100000.0,Implementación completa: 100%,False,False
104449,18112,6,Liderazgo,500000,500000.0,Implementación completa: 100%,False,False
104450,18112,6,Liderazgo,100000,100000.0,Implementación completa: 100%,False,False
104451,18112,6,Liderazgo,100000,100000.0,Implementación completa: 100%,False,False
104452,18112,6,Liderazgo,100000,100000.0,Implementación completa: 100%,False,False
104453,18114,3,Convivencia Escolar,1000000,1000000.0,Implementación inicial: 1% a 24%,False,False
104454,18114,3,Convivencia Escolar,1000000,1000000.0,Implementación inicial: 1% a 24%,False,False
104455,18114,3,Convivencia Escolar,2000000,2000000.0,Implementación inicial: 1% a 24%,False,False
104456,18114,3,Convivencia Escolar,1000000,1000000.0,Implementación parcial: 25% a 49%,False,False
104457,18114,3,Convivencia Escolar,1000000,1000000.0,Implementación adecuada: 50% a 74%,False,False
104458,18114,3,Gestión de Recursos,20000000,20000000.0,Implementación avanzada: 75% a 99%,False,False
104459,18114,3,Gestión de Recursos,15000000,15000000.0,Implementación avanzada: 75% a 99%,False,False
104460,18114,3,Gestión de Recursos,20000000,20000000.0,Implementación adecuada: 50% a 74%,False,False
104461,18114,3,Gestión de Recursos,30000000,30000000.0,Implementación avanzada: 75% a 99%,False,False
104462,18114,3,Gestión Pedagógica,2000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
104463,18114,3,Gestión Pedagógica,2000000,2000000.0,Implementación parcial: 25% a 49%,False,False
104464,18114,3,Gestión Pedagógica,5000000,5000000.0,Implementación parcial: 25% a 49%,False,False
104465,18114,3,Gestión Pedagógica,2000000,2000000.0,Implementación adecuada: 50% a 74%,False,False
104466,18114,3,Gestión Pedagógica,2000000,2000000.0,Implementación adecuada: 50% a 74%,False,False
104467,18114,3,Gestión Pedagógica,5000000,5000000.0,Implementación adecuada: 50% a 74%,False,False
104468,18114,3,Gestión Pedagógica,2000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
104469,18114,3,Gestión Pedagógica,10000000,10000000.0,Implementación adecuada: 50% a 74%,False,False
104470,18114,3,Gestión Pedagógica,5000000,5000000.0,Implementación completa: 100%,False,False
104471,18114,3,Liderazgo,2000000,2000000.0,Implementación completa: 100%,False,False
104472,18114,3,Liderazgo,1000000,1000000.0,Implementación parcial: 25% a 49%,False,False
104473,18114,3,Liderazgo,10000000,10000000.0,Implementación completa: 100%,False,False
104474,18114,3,Liderazgo,200000,200000.0,Implementación parcial: 25% a 49%,False,False
104475,18114,3,Liderazgo,100000,100000.0,Implementación completa: 100%,False,False
104476,18121,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
104477,18121,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104478,18121,3,Convivencia Escolar,200000,0.0,Implementación completa: 100%,False,False
104479,18121,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104480,18121,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104481,18121,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104482,18121,3,Gestión de Recursos,500000,0.0,Implementación completa: 100%,False,False
104483,18121,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
104484,18121,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104485,18121,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104486,18121,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104487,18121,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104488,18121,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104489,18121,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104490,18121,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104491,18121,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104492,18122,3,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
104493,18122,3,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
104494,18122,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104495,18122,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104496,18122,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104497,18122,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104498,18122,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104499,18122,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104500,18122,3,Liderazgo,0,0.0,Implementación parcial: 25% a 49%,False,False
104501,18122,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104502,18123,3,Convivencia Escolar,14500000,10500000.0,Implementación completa: 100%,False,False
104503,18123,3,Convivencia Escolar,17000000,12000000.0,Implementación completa: 100%,False,False
104504,18123,3,Gestión de Recursos,10800000,7800000.0,Implementación completa: 100%,False,False
104505,18123,3,Gestión de Recursos,52000000,37000000.0,Implementación avanzada: 75% a 99%,False,False
104506,18123,3,Gestión Pedagógica,40500000,28500000.0,Implementación completa: 100%,False,False
104507,18123,3,Gestión Pedagógica,50000000,35000000.0,Implementación completa: 100%,False,False
104508,18123,3,Liderazgo,1500000,1500000.0,Implementación completa: 100%,False,False
104509,18123,3,Liderazgo,25000000,17500000.0,Implementación completa: 100%,False,False
104510,18123,3,Liderazgo,1000000,1000000.0,Implementación completa: 100%,False,False
104511,18123,3,Liderazgo,15800000,12800000.0,Implementación completa: 100%,False,False
104512,18124,3,Convivencia Escolar,15000000,15000000.0,Implementación completa: 100%,False,False
104513,18124,3,Convivencia Escolar,15000000,15000000.0,Implementación completa: 100%,False,False
104514,18124,3,Convivencia Escolar,15000000,15000000.0,Implementación completa: 100%,False,False
104515,18124,3,Convivencia Escolar,15000000,15000000.0,Implementación completa: 100%,False,False
104516,18124,3,Gestión de Recursos,10000000,10000000.0,Implementación completa: 100%,False,False
104517,18124,3,Gestión de Recursos,10000000,10000000.0,Implementación completa: 100%,False,False
104518,18124,3,Gestión de Recursos,50000000,50000000.0,Implementación completa: 100%,False,False
104519,18124,3,Gestión de Recursos,100000000,100000000.0,Implementación completa: 100%,False,False
104520,18124,3,Gestión Pedagógica,12000000,10000000.0,Implementación completa: 100%,False,False
104521,18124,3,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
104522,18124,3,Liderazgo,15000000,15000000.0,Implementación completa: 100%,False,False
104523,18124,3,Liderazgo,15000000,15000000.0,Implementación completa: 100%,False,False
104524,18126,3,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
104525,18126,3,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
104526,18126,3,Convivencia Escolar,20000000,20000000.0,Implementación completa: 100%,False,False
104527,18126,3,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
104528,18126,3,Convivencia Escolar,20000000,20000000.0,Implementación completa: 100%,False,False
104529,18126,3,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
104530,18126,3,Convivencia Escolar,10000000,10000000.0,Implementación completa: 100%,False,False
104531,18126,3,Gestión de Recursos,15000000,15000000.0,Implementación completa: 100%,False,False
104532,18126,3,Gestión de Recursos,85000000,85000000.0,Implementación completa: 100%,False,False
104533,18126,3,Gestión de Recursos,25000000,25000000.0,Implementación completa: 100%,False,False
104534,18126,3,Gestión de Recursos,15000000,15000000.0,Implementación completa: 100%,False,False
104535,18126,3,Gestión Pedagógica,43000000,3000000.0,Implementación completa: 100%,False,False
104536,18126,3,Gestión Pedagógica,25000000,25000000.0,Implementación completa: 100%,False,False
104537,18126,3,Gestión Pedagógica,15000000,15000000.0,Implementación completa: 100%,False,False
104538,18126,3,Gestión Pedagógica,20000000,15000000.0,Implementación completa: 100%,False,False
104539,18126,3,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
104540,18126,3,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
104541,18126,3,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
104542,18126,3,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
104543,18126,3,Gestión Pedagógica,10000000,10000000.0,Implementación completa: 100%,False,False
104544,18126,3,Liderazgo,15000000,15000000.0,Implementación completa: 100%,False,False
104545,18126,3,Liderazgo,15000000,15000000.0,Implementación completa: 100%,False,False
104546,18126,3,Liderazgo,15000000,15000000.0,Implementación completa: 100%,False,False
104547,18126,3,Liderazgo,15000000,15000000.0,Implementación completa: 100%,False,False
104548,18127,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104549,18127,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104550,18127,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104551,18127,3,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104552,18127,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104553,18127,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104554,18127,3,Gestión Pedagógica,0,0.0,Implementación completa: 100%,False,False
104555,18127,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104556,18127,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104557,18130,3,Convivencia Escolar,250000,0.0,Implementación avanzada: 75% a 99%,False,False
104558,18130,3,Convivencia Escolar,250000,0.0,Implementación completa: 100%,False,False
104559,18130,3,Gestión de Recursos,350000,0.0,Implementación avanzada: 75% a 99%,False,False
104560,18130,3,Gestión de Recursos,700000,0.0,Implementación completa: 100%,False,False
104561,18130,3,Gestión Pedagógica,350000,0.0,Implementación completa: 100%,False,False
104562,18130,3,Gestión Pedagógica,300000,0.0,Implementación completa: 100%,False,False
104563,18130,3,Liderazgo,250000,0.0,Implementación avanzada: 75% a 99%,False,False
104564,18130,3,Liderazgo,250000,0.0,Implementación completa: 100%,False,False
104565,18139,2,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
104566,18139,2,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104567,18139,2,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
104568,18139,2,Gestión de Recursos,0,0.0,Implementación completa: 100%,False,False
104569,18139,2,Gestión de Recursos,0,0.0,Implementación parcial: 25% a 49%,False,False
104570,18139,2,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104571,18139,2,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104572,18139,2,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
104573,18139,2,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104574,18140,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
104575,18140,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
104576,18140,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
104577,18140,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
104578,18140,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104579,18140,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104580,18140,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104581,18140,3,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
104582,18144,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104583,18144,3,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
104584,18144,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
104585,18144,3,Gestión de Recursos,0,0.0,Implementación adecuada: 50% a 74%,False,False
104586,18144,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
104587,18144,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104588,18144,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104589,18144,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104590,18144,3,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104591,18147,3,Convivencia Escolar,4000000,4000000.0,Implementación avanzada: 75% a 99%,False,False
104592,18147,3,Convivencia Escolar,4000000,4000000.0,Implementación avanzada: 75% a 99%,False,False
104593,18147,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
104594,18147,3,Convivencia Escolar,2000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
104595,18147,3,Convivencia Escolar,15000000,15000000.0,Implementación avanzada: 75% a 99%,False,False
104596,18147,3,Convivencia Escolar,500000,500000.0,Implementación avanzada: 75% a 99%,False,False
104597,18147,3,Convivencia Escolar,4000000,4000000.0,Implementación avanzada: 75% a 99%,False,False
104598,18147,3,Convivencia Escolar,0,0.0,Implementación avanzada: 75% a 99%,False,False
104599,18147,3,Gestión de Recursos,70000000,70000000.0,Implementación avanzada: 75% a 99%,False,False
104600,18147,3,Gestión de Recursos,160000000,160000000.0,Implementación avanzada: 75% a 99%,False,False
104601,18147,3,Gestión de Recursos,2000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
104602,18147,3,Gestión de Recursos,2000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
104603,18147,3,Gestión de Recursos,12000000,12000000.0,Implementación avanzada: 75% a 99%,False,False
104604,18147,3,Gestión de Recursos,50000000,50000000.0,Implementación avanzada: 75% a 99%,False,False
104605,18147,3,Gestión de Recursos,20000000,20000000.0,Implementación avanzada: 75% a 99%,False,False
104606,18147,3,Gestión de Recursos,0,0.0,Implementación avanzada: 75% a 99%,False,False
104607,18147,3,Gestión Pedagógica,3000000,3000000.0,Implementación avanzada: 75% a 99%,False,False
104608,18147,3,Gestión Pedagógica,10000000,10000000.0,Implementación avanzada: 75% a 99%,False,False
104609,18147,3,Gestión Pedagógica,2000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
104610,18147,3,Gestión Pedagógica,4000000,4000000.0,Implementación avanzada: 75% a 99%,False,False
104611,18147,3,Gestión Pedagógica,4000000,4000000.0,Implementación avanzada: 75% a 99%,False,False
104612,18147,3,Gestión Pedagógica,500000,500000.0,Implementación avanzada: 75% a 99%,False,False
104613,18147,3,Gestión Pedagógica,3000000,3000000.0,Implementación avanzada: 75% a 99%,False,False
104614,18147,3,Gestión Pedagógica,8000000,8000000.0,Implementación avanzada: 75% a 99%,False,False
104615,18147,3,Gestión Pedagógica,400000,400000.0,Implementación avanzada: 75% a 99%,False,False
104616,18147,3,Liderazgo,2000000,2000000.0,Implementación avanzada: 75% a 99%,False,False
104617,18147,3,Liderazgo,5000000,5000000.0,Implementación avanzada: 75% a 99%,False,False
104618,18147,3,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
104619,18147,3,Liderazgo,0,0.0,Implementación avanzada: 75% a 99%,False,False
104620,18149,3,Convivencia Escolar,23000000,15000000.0,Implementación completa: 100%,False,False
104621,18149,3,Convivencia Escolar,18000000,18000000.0,Implementación completa: 100%,False,False
104622,18149,3,Convivencia Escolar,28000000,20000000.0,Implementación completa: 100%,False,False
104623,18149,3,Convivencia Escolar,20000000,20000000.0,Implementación completa: 100%,False,False
104624,18149,3,Convivencia Escolar,11000000,8000000.0,Implementación completa: 100%,False,False
104625,18149,3,Convivencia Escolar,10000000,9000000.0,Implementación completa: 100%,False,False
104626,18149,3,Convivencia Escolar,14000000,12000000.0,Implementación completa: 100%,False,False
104627,18149,3,Convivencia Escolar,2500000,2000000.0,Implementación completa: 100%,False,False
104628,18149,3,Convivencia Escolar,11000000,10000000.0,Implementación avanzada: 75% a 99%,False,False
104629,18149,3,Gestión de Recursos,80000000,20000000.0,Implementación completa: 100%,False,False
104630,18149,3,Gestión de Recursos,30000000,15000000.0,Implementación completa: 100%,False,False
104631,18149,3,Gestión de Recursos,37000000,25000000.0,Implementación completa: 100%,False,False
104632,18149,3,Gestión de Recursos,52000000,40000000.0,Implementación completa: 100%,False,False
104633,18149,3,Gestión Pedagógica,42000000,30000000.0,Implementación completa: 100%,False,False
104634,18149,3,Gestión Pedagógica,20000000,20000000.0,Implementación completa: 100%,False,False
104635,18149,3,Gestión Pedagógica,20000000,20000000.0,Implementación completa: 100%,False,False
104636,18149,3,Gestión Pedagógica,27000000,20000000.0,Implementación completa: 100%,False,False
104637,18149,3,Gestión Pedagógica,35000000,25000000.0,Implementación completa: 100%,False,False
104638,18149,3,Gestión Pedagógica,30000000,20000000.0,Implementación completa: 100%,False,False
104639,18149,3,Gestión Pedagógica,70000000,40000000.0,Implementación completa: 100%,False,False
104640,18149,3,Gestión Pedagógica,50000000,50000000.0,Implementación completa: 100%,False,False
104641,18149,3,Gestión Pedagógica,25000000,15000000.0,Implementación completa: 100%,False,False
104642,18149,3,Gestión Pedagógica,30000000,20000000.0,Implementación completa: 100%,False,False
104643,18149,3,Liderazgo,15000000,10000000.0,Implementación completa: 100%,False,False
104644,18149,3,Liderazgo,2000000,2000000.0,Implementación completa: 100%,False,False
104645,18149,3,Liderazgo,6000000,1000000.0,Implementación completa: 100%,False,False
104646,18149,3,Liderazgo,15000000,10000000.0,Implementación completa: 100%,False,False
104647,18152,3,Convivencia Escolar,100000,0.0,Implementación adecuada: 50% a 74%,False,False
104648,18152,3,Convivencia Escolar,250000,0.0,Implementación completa: 100%,False,False
104649,18152,3,Convivencia Escolar,200000,0.0,Implementación avanzada: 75% a 99%,False,False
104650,18152,3,Convivencia Escolar,120000,0.0,Implementación parcial: 25% a 49%,False,False
104651,18152,3,Gestión de Recursos,150000,0.0,Implementación adecuada: 50% a 74%,False,False
104652,18152,3,Gestión de Recursos,100000,0.0,Implementación parcial: 25% a 49%,False,False
104653,18152,3,Gestión Pedagógica,100000,0.0,Implementación completa: 100%,False,False
104654,18152,3,Gestión Pedagógica,50000,0.0,Implementación avanzada: 75% a 99%,False,False
104655,18152,3,Gestión Pedagógica,100000,0.0,Implementación adecuada: 50% a 74%,False,False
104656,18152,3,Gestión Pedagógica,50000,0.0,Implementación adecuada: 50% a 74%,False,False
104657,18152,3,Liderazgo,100000,0.0,Implementación avanzada: 75% a 99%,False,False
104658,18152,3,Liderazgo,200000,0.0,Implementación adecuada: 50% a 74%,False,False
104659,18153,3,Convivencia Escolar,20000,0.0,Implementación completa: 100%,False,False
104660,18153,3,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104661,18153,3,Gestión de Recursos,200000,0.0,Implementación avanzada: 75% a 99%,False,False
104662,18153,3,Gestión de Recursos,2500000,0.0,Implementación avanzada: 75% a 99%,False,False
104663,18153,3,Gestión Pedagógica,0,0.0,Implementación avanzada: 75% a 99%,False,False
104664,18153,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104665,18153,3,Liderazgo,40000,0.0,Implementación adecuada: 50% a 74%,False,False
104666,18153,3,Liderazgo,0,0.0,Implementación inicial: 1% a 24%,False,False
104667,18154,3,Convivencia Escolar,1000000,0.0,Implementación adecuada: 50% a 74%,False,False
104668,18154,3,Convivencia Escolar,250000,0.0,Implementación parcial: 25% a 49%,False,False
104669,18154,3,Gestión de Recursos,0,0.0,Implementación parcial: 25% a 49%,False,False
104670,18154,3,Gestión de Recursos,2000000,0.0,Implementación inicial: 1% a 24%,False,False
104671,18154,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104672,18154,3,Gestión Pedagógica,0,0.0,Implementación parcial: 25% a 49%,False,False
104673,18154,3,Liderazgo,1000000,0.0,Implementación avanzada: 75% a 99%,False,False
104674,18154,3,Liderazgo,2000000,0.0,Implementación avanzada: 75% a 99%,False,False
104675,18155,2,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104676,18155,2,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104677,18155,2,Convivencia Escolar,0,0.0,Implementación completa: 100%,False,False
104678,18155,2,Gestión de Recursos,500000,0.0,Implementación completa: 100%,False,False
104679,18155,2,Gestión de Recursos,2000000,0.0,Implementación completa: 100%,False,False
104680,18155,2,Gestión de Recursos,100000,0.0,Implementación completa: 100%,False,False
104681,18155,2,Gestión de Recursos,1000000,0.0,Implementación parcial: 25% a 49%,False,False
104682,18155,2,Gestión Pedagógica,1000000,0.0,Implementación completa: 100%,False,False
104683,18155,2,Gestión Pedagógica,1500000,0.0,Implementación completa: 100%,False,False
104684,18155,2,Gestión Pedagógica,450000,0.0,Implementación completa: 100%,False,False
104685,18155,2,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104686,18155,2,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104687,18155,2,Liderazgo,0,0.0,Implementación completa: 100%,False,False
104688,18156,3,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
104689,18156,3,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
104690,18156,3,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
104691,18156,3,Convivencia Escolar,0,0.0,Implementación adecuada: 50% a 74%,False,False
104692,18156,3,Gestión de Recursos,0,0.0,Implementación parcial: 25% a 49%,False,False
104693,18156,3,Gestión de Recursos,0,0.0,Implementación parcial: 25% a 49%,False,False
104694,18156,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104695,18156,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104696,18156,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104697,18156,3,Gestión Pedagógica,0,0.0,Implementación adecuada: 50% a 74%,False,False
104698,18156,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104699,18156,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104700,18156,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
104701,18156,3,Liderazgo,0,0.0,Implementación adecuada: 50% a 74%,False,False
