AGNO;RBD;DGV_RBD;NOM_RBD;MRUN;RUT_SOSTENEDOR;P_JURIDICA;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;ENS_01;ENS_02;ENS_03;ENS_04;ENS_05;ENS_06;ENS_07;ENS_08;ENS_09;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
2017;15743;0;COLEGIO SAN SEBASTIAN; ;77667790;1;6;61;6106;GRANEROS;61;CACHAPOAL;3;2;0;-34,06799616;-70,73277983;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;$10.001 A $25.000
2017;15744;9;COLEGIO ALMENAR; ;76004840;1;6;61;6117;SAN VICENTE;61;CACHAPOAL;3;2;0;-34,4423241;-71,07899355;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2017;15745;7;COLEGIO VALLE DE COLCHAGUA; ;65121683;1;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34,57924829;-71,00380028;1;10;110;299;310;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15746;5;MONTE CASTELLO;577568; ;0;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,17447775;-70,75915894;0;10;110;165;310;363;0;0;0;0;1;1;7;LAICA;GRATUITO;GRATUITO
2017;15747;3;COLEGIO DE EDUCACION ESPECIAL MOSTAZAL; ;76614340;1;6;61;6110;MOSTAZAL;61;CACHAPOAL;3;2;0;-33,9791;-70,70734;0;212;0;0;0;0;0;0;0;0;1;1;2; ;$1.000 A $10.000;GRATUITO
2017;15748;1;ESCUELA ESPECIAL MARIA ALICIA PONCE; ;69080500;1;6;61;6110;MOSTAZAL;61;CACHAPOAL;2;1;1;-34,01387;-70,71505;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15750;3;COLEGIO LAS AMERICAS; ;76165305;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,15008735;-70,72403415;0;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15751;1;ESCUELA DE LENGUAJE CHARLES DARWIN; ;76692720;1;6;61;6111;OLIVAR;61;CACHAPOAL;3;2;0;-34,212967;-70,80458;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15753;8;COLEGIO BENJAMIN VICUÑA MACKENNA; ;71014200;1;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;0;-34,15091807;-70,71053548;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15754;6;CENTRO DE RECURSOS EDUCATIVO INTEGRARTE; ;69090700;1;6;63;6302;CHEPICA;62;COLCHAGUA;2;1;0;-34,73369;-71,2684;0;212;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15755;4;COLEGIO SAN NICOLAS; ;77962770;1;6;63;6303;CHIMBARONGO;62;COLCHAGUA;3;2;0;-34,70200356;-71,0387584;0;10;110;0;0;0;0;0;0;0;1;1;7;LAICO;GRATUITO;GRATUITO
2017;15756;2;CENTRO EDUC. INT. DE ADULTOS SEMPER; ;65124353;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,160496;-70,738976;0;165;363;0;0;0;0;0;0;0;1;1;1; ;$1.000 A $10.000;$1.000 A $10.000
2017;15757;0;COLEGIO PART. SUBV. SAN ESTEBAN; ;65093061;1;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;1;-34,58690946;-70,95932413;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15758;9;COLEGIO CHRISTIAN COLLEGE; ;65115005;1;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34,57183888;-70,99108322;0;10;110;310;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2017;15759;7;LICEO MACHALI; ;69080200;1;6;61;6108;MACHALI;61;CACHAPOAL;2;1;0;-34,1767353;-70,73719164;1;167;310;363;410;510;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15760;0;ESC. ESP. DE LENGUAJE JUNTITOS; ;76151480;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,125984;-70,73921;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15761;9;ESCUELA ESPECIAL MADRE MARIA MAZZARELLO; ;76096150;1;6;61;6114;QUINTA DE TILCOCO;61;CACHAPOAL;3;2;0;-34,356068;-70,96822;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15762;7;COLEGIO MARÍA ESCOBILLANA GUZMÁN; ;69080300;1;6;61;6106;GRANEROS;61;CACHAPOAL;2;1;0;-34,07572607;-70,73773778;1;10;110;0;0;0;0;0;0;0;1;1;7;LAICO;GRATUITO;GRATUITO
2017;15763;5;COLEGIO ANTUHUE; ;69080300;1;6;61;6106;GRANEROS;61;CACHAPOAL;2;1;1;-34,03396016;-70,73439434;1;165;167;363;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15764;3;ELENA GAETE DARBEAUX; ;76181850;1;6;61;6113;PICHIDEGUA;61;CACHAPOAL;3;2;0;-34,35432628;-71,28372797;0;10;110;0;0;0;0;0;0;0;1;1;7;LAICO;GRATUITO;$25.001 A $50.000
2017;15765;1;CHARLES DARWIN; ;76684480;1;6;61;6107;LAS CABRAS;61;CACHAPOAL;3;2;0;-34,292377;-71,30587;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15767;8;COLEGIO DIEGO PORTALES; ;65112458;1;6;61;6108;MACHALI;61;CACHAPOAL;3;2;0;-34,17483732;-70,64284674;0;10;110;310;410;610;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15768;6;COLEGIO SANTA FILOMENA; ;71014200;1;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;0;-34,16684607;-70,71356878;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15769;4;LICEO SANTA CRUZ DE TRIANA; ;71014200;1;6;61;6101;RANCAGUA;61;CACHAPOAL;1;1;0;-34,15035655;-70,71022139;1;510;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15770;8;ESCUELA DIVINO MAESTRO; ;69091200;1;6;62;6201;PICHILEMU;63;CARDENAL CARO;2;1;0;-34,39498637;-71,99532893;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15771;6;ESCUELA TRASTORNOS DE LA COMUNICACION NAHUEL; ;76048840;1;6;61;6104;COLTAUCO;61;CACHAPOAL;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2017;15772;4;JARDIN INFANTIL SANTA MARIA GORETTI;8659028; ;0;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;2;9; ;SIN INFORMACION;SIN INFORMACION
2017;15773;2;COLEGIO DEL ALBA; ;76173280;1;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34,57630717;-70,99053606;0;0;0;0;0;0;0;0;0;0;0;3;2; ;GRATUITO;GRATUITO
2017;15774;0;ESCUELA AGRICOLA DON GREGORIO; ;76179630;1;6;63;6303;CHIMBARONGO;62;COLCHAGUA;3;2;1;-34,6894775;-71,03300444;0;710;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15775;9;LICEO TECNICO PROFESIONAL SANTA ROSA; ;70021870;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,16473556;-70,72782094;1;410;610;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15776;7;COLEGIO AVE FENIX; ;76780500;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,171757;-70,702614;0;212;216;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15777;5;COLEGIO JUAN LUIS VIVES; ;76075766;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,135437;-70,7856;1;165;363;563;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15778;3;CENTRO EDUC. ACUARELA TE ACOGE; ;76375850;1;6;63;6305;NANCAGUA;62;COLCHAGUA;3;2;0;-34,654526;-71,20292;0;212;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15779;1;COLEGIO HERMANO DE ASIS; ;99559120;1;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34,57408257;-71,00542698;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15780;5;ESCUELA ESPECIAL DE PICHIDEGUA; ;69081100;1;6;61;6113;PICHIDEGUA;61;CACHAPOAL;2;1;1;-34,399597;-71,237274;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15781;3;LICEO MUNICIPAL DE CODEGUA; ;69080400;1;6;61;6102;CODEGUA;61;CACHAPOAL;2;1;0;-34,03889119;-70,66804184;1;110;310;363;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15782;1;CENTRO EDUCATIVO ESPECIAL CREEMOS; ;76162968;1;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34,579193;-70,996;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15784;8;ESCUELA ESPECIAL DE LENGUAJE CODEGUA; ;76125361;1;6;61;6102;CODEGUA;61;CACHAPOAL;3;2;0;-34,03589;-70,6595;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15785;6;ESCUELA ESPECIAL DE LENGUAJE NUESTRA SRA. DEL ROSARIO; ;76158858;1;6;61;6115;RENGO;61;CACHAPOAL;3;2;0;-34,34586;-70,83653;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15786;4;JARDIN INFANTIL MIS TESORITOS PUFFI;16905876; ;0;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,134518;-70,73394;0;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15787;2;COMPLEJO EDUCACIONAL LAS ARAUCARIAS; ;76352330;1;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34,5797281;-71,00091186;0;10;110;310;0;0;0;0;0;0;1;1;7;CON ORIENTACIÓN CRISTIANA;GRATUITO;GRATUITO
2017;15788;0;ESCUELA ESP. DE LENG. GIORDANO BRUNO; ;76129155;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,13484;-70,739204;0;214;0;0;0;0;0;0;0;0;1;1;7;FILOSOFICA;GRATUITO;GRATUITO
2017;15789;9;ESCUELA ESPECIAL DE LENGUAJE RAICES; ;77625120;1;6;61;6108;MACHALI;61;CACHAPOAL;3;2;0;-34,183193;-70,64669;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15790;2;ESCUELA ESPECIAL AYUDANDO A CRECER; ;69090300;1;6;63;6303;CHIMBARONGO;62;COLCHAGUA;2;1;0;-34,6962;-71,03268;0;212;0;0;0;0;0;0;0;0;1;1;7;LAICO;GRATUITO;GRATUITO
2017;15791;0;ESCUELA ESPECIAL DIFERENCIAL SAN ANDRES;18645531; ;0;6;62;6201;PICHILEMU;63;CARDENAL CARO;3;2;0;-34,39281;-72,00354;0;212;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15792;9;COLEGIO REAL DE CAREN; ;76381430;1;6;61;6108;MACHALI;61;CACHAPOAL;3;2;0;-34,16737021;-70,65079898;1;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2017;15793;7;COLEGIO INTERAMERICANO; ;76165305;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,15328407;-70,75354442;1;10;110;310;0;0;0;0;0;0;1;1;7;LAICO;GRATUITO;GRATUITO
2017;15794;5;COLEGIO VALLE SANTA CRUZ; ;76332990;1;6;63;6310;SANTA CRUZ;62;COLCHAGUA;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;1; ;$25.001 A $50.000;$25.001 A $50.000
2017;15795;3;JARDIN INFANTIL PEQUITAS; ;65115614;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,156822;-70,7033;1;10;0;0;0;0;0;0;0;0;1;1;7;ORIENTACIÓN ABIERTA;GRATUITO;GRATUITO
2017;15796;1;ESC. ESP.DE LENGUAJE SAN FRANCISCO DE ASIS; ;76140678;1;6;61;6106;GRANEROS;61;CACHAPOAL;3;2;0;-34,067455;-70,735306;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15798;8;ESCUELA ESPECIAL DE LENGUAJE SAN FRANCISCO DE; ;76185456;1;6;61;6109;MALLOA;61;CACHAPOAL;3;2;0;-34,445198;-70,94535;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15799;6;COLEGIO DE LENGUAJE PADRE PIO; ;76077873;1;6;63;6310;SANTA CRUZ;62;COLCHAGUA;3;2;0;-34,625233;-71,34891;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15800;3;ESC. ESP. DE LENGUAJE EL SEMBRADOR; ;76643810;1;6;61;6105;DOÑIHUE;61;CACHAPOAL;3;2;0;-34,19852;-70,88897;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15801;1;JARDIN INFANTIL INMACULADA CONCEPCION; ;76134502;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,182472;-70,766075;0;0;0;0;0;0;0;0;0;0;0;1;1; ;GRATUITO;$10.001 A $25.000
2017;15803;8;JARDIN INFANTIL SAN FRANCISCO;4129944; ;0;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,176704;-70,76149;0;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15804;6;ESCUELA ESPECIAL SAN VALENTIN; ;76601390;1;6;61;6106;GRANEROS;61;CACHAPOAL;3;2;0;-34,069893;-70,720955;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15805;4;ESCUELA ESPECIAL NUEVO AMANECER; ;76048808;1;6;61;6106;GRANEROS;61;CACHAPOAL;3;2;0;-34,069553;-70,72471;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15806;2;JARDIN INFANTIL SEMILLITA CANELO; ;65092993;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,18892;-70,759186;1;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15807;0;COLEGIO ALERCE; ;76327800;1;6;63;6303;CHIMBARONGO;62;COLCHAGUA;3;2;0;-34,713432;-71,03312;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15808;9;LICEO MIRELLA CATALAN URZUA; ;69090900;1;6;62;6206;PAREDONES;63;CARDENAL CARO;2;1;0;-34,60366176;-70,96826646;1;310;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15809;7;OLIVAR COLLEGE; ;65115171;1;6;61;6111;OLIVAR;61;CACHAPOAL;3;2;0;-34,212284;-70,81777;0;110;310;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15810;0;LICEO MANUEL DE SALAS; ;99527890;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,16015918;-70,7380514;0;310;363;0;0;0;0;0;0;0;1;3;1; ;GRATUITO;GRATUITO
2017;15811;9;COLEGIO ANGOSTURA; ;76675720;1;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34,59416444;-70,98943643;0;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2017;15812;7;COLEGIO BASICO VIOLETA PARRA SANDOVAL; ;69091500;1;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;0;-34,47625552;-71,48061691;1;10;110;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15813;5;JARDIN INFANTIL VILLA ESPERANZA; ;65030477;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;2;1; ;GRATUITO;GRATUITO
2017;15814;3;JARDIN INFANTIL MI CASITA EN EL BOSQUE; ;76072487;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,189964;-70,7485;0;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2017;15815;1;ESCUELA DE LENGUAJE RAYITO DE SOL; ;76054326;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,198994;-70,74759;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15817;8;COLEGIO NAHUELCURA; ;70912300;1;6;61;6108;MACHALI;61;CACHAPOAL;3;2;0;-34,180668;-70,64706;0;10;110;310;0;0;0;0;0;0;1;1;1; ;GRATUITO;$50.001 A $100.000
2017;15818;6;ESCUELA ESPECIAL DE LENGUAJE ALTAZOR; ;76125691;1;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34,5751;-70,99786;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15819;4;COLEGIO DE LENGUAJE PADRE PIO PERALILLO; ;76077873;1;6;63;6307;PERALILLO;62;COLCHAGUA;3;2;0;-34,485287;-71,47978;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15820;8;COLEGIO SAN MIGUEL DE REMA; ;76119876;1;6;61;6117;SAN VICENTE;61;CACHAPOAL;3;2;0;-34,43882;-71,073105;0;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;$25.001 A $50.000
2017;15821;6;ESCUELA DE LENGUAJE PUCARA; ;76111295;1;6;61;6107;LAS CABRAS;61;CACHAPOAL;3;2;0;-34,29416;-71,29416;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15822;4;ESCUELA DE LENGUAJE EL ARCA DE CRISTOBAL; ;76104807;1;6;63;6302;CHEPICA;62;COLCHAGUA;3;2;0; ; ;0;214;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2017;15823;2;ESCUELA DE LENGUAJE HAKUNA MATATA; ;76116499;1;6;63;6307;PERALILLO;62;COLCHAGUA;3;2;0; ; ;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15824;0;ESC ESP. DE LENGUAJE NUESTRA SRA DE LOURDES; ;76130333;1;6;61;6105;DOÑIHUE;61;CACHAPOAL;3;2;0; ; ;0;0;0;0;0;0;0;0;0;0;0;1;1; ;GRATUITO;GRATUITO
2017;15825;9;ESCUELA DE LENGUAJE SAN JOSE E.I.R.L.; ;76122162;1;6;63;6305;NANCAGUA;62;COLCHAGUA;3;2;0;-34,66356;-71,20206;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15826;7;ESCUELA ESPECIAL DE LENGUAJE SAN EXPEDITO; ;76104599;1;6;61;6104;COLTAUCO;61;CACHAPOAL;3;2;0;-34,30128;-71,080605;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15827;5;ESCUELA ESPECIAL DE LENGUAJE LOS ALERCES; ;76076796;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,160706;-70,705986;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15828;3;COLEGIO SAN NICOLAS DE BARI; ;65115195;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,153263;-70,71824;1;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15829;5;ESCUELA ESPECIAL DE LENGUAJE ABRAPALABRA; ;76121556;1;6;61;6117;SAN VICENTE;61;CACHAPOAL;3;2;0;-34,43775;-71,084803;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15830;5;COLEGIO DE ADULTOS MOSTAZAL; ;76110009;1;6;61;6110;MOSTAZAL;61;CACHAPOAL;3;2;1;-34;-70,65;0;165;363;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15831;3;ESCUELA ESPECIAL HIRAM; ;76128006;1;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34,587826;-70,98989;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15832;1;COLEGIO BOSQUES DE CHILE; ;76083078;1;6;61;6117;SAN VICENTE;61;CACHAPOAL;3;2;0;-34,438953;-71,088936;0;110;310;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15834;8;ESCUELA ESP.DE LENGUAJE ENCANTADOS; ;76165264;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,138233;-70,73311;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15835;6;ESC.ESP.DE LENGUAJE EL TREN DE CRISTOBAL; ;76104807;1;6;63;6303;CHIMBARONGO;62;COLCHAGUA;3;2;0;-34,70755;-71,041435;0;214;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2017;15836;4;ESCUELA ESP.DE LENGUAJE COMUNICARTE; ;76111631;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,180836;-70,73785;0;214;0;0;0;0;0;0;0;0;1;1;7;CRISTIANA;GRATUITO;GRATUITO
2017;15837;2;LICEO BICENTENARIO TEC.PROF.PERALILLO; ;69091500;1;6;63;6307;PERALILLO;62;COLCHAGUA;2;1;0; ; ;0;0;0;0;0;0;0;0;0;0;0;3;1; ;$1.000 A $10.000;GRATUITO
2017;15838;0;ESCUELA ESP. DE LENGUAJE TREMUN; ;76166624;1;6;61;6113;PICHIDEGUA;61;CACHAPOAL;3;2;0;-34,171448;-70,74891;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15839;9;ESC. ESP. DE LENGUAJE SEMILLITA DE LA PUNTA; ;65124454;1;6;61;6110;MOSTAZAL;61;CACHAPOAL;3;2;0; ; ;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15840;2;LICEO TECNICO PART.SUBV.CIPRESES; ;76178418;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,1681;-70,73123;0;310;410;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15841;0;ESC.ESP. DE LENGUAJE AYELEN; ;76173765;1;6;61;6115;RENGO;61;CACHAPOAL;3;2;0;-34,395927;-70,85101;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15842;9;JARDIN INFANTIL SEMILLITA DE SABIDURIA; ;76178798;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,15787;-70,76493;0;10;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15843;7;LICEO INDUSTRIAL DE RENGO; ;69081200;1;6;61;6115;RENGO;61;CACHAPOAL;2;1;0;-34,41147;-70,84834;1;510;0;0;0;0;0;0;0;0;1;1;7;LAICO;GRATUITO;GRATUITO
2017;15844;5;JARDIN INFANTIL PEQUEÑOS GIGANTES; ;76187251;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,169334;-70,76349;1;10;0;0;0;0;0;0;0;0;1;1;3; ;GRATUITO;GRATUITO
2017;15845;3;ESCUELA ESPECIAL DE LENGUAJE SAN JOSE; ;76122162;1;6;63;6304;LOLOL;62;COLCHAGUA;3;2;0;-34,574184;-70,995026;0;214;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15846;1;ESCUELA ESPECIAL DE LENGUAJE REMOLINOS; ;65115842;1;6;62;6204;MARCHIHUE;63;CARDENAL CARO;3;2;0; ; ;0;214;0;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;GRATUITO
2017;15848;8;INSTITUTO FERMIN VIVACETA; ;65125829;1;6;63;6301;SAN FERNANDO;62;COLCHAGUA;3;2;0;-34,594643;-70,98234;0;363;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15849;6;JARDIN INFANTIL Y SALA CUNA CAPULLITO; ;76137836;1;6;61;6117;SAN VICENTE;61;CACHAPOAL;3;2;0;-34,44082;-71,07368;0;10;0;0;0;0;0;0;0;0;1;1;7;SIN ORIENTACION;GRATUITO;$25.001 A $50.000
2017;15851;8;ESCUELA ESPECIAL DE LENGUAJE SAN GABRIEL; ;76230942;1;6;61;6117;SAN VICENTE;61;CACHAPOAL;3;2;0; ; ;0;214;0;0;0;0;0;0;0;0;1;1;1; ;SIN INFORMACION;SIN INFORMACION
2017;15852;6;ESCUELA ESPECIAL ANGELES; ;76230691;1;6;61;6104;COLTAUCO;61;CACHAPOAL;3;2;0;-34,157673;-70,7225;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15853;4;ESCUELA ESPECIAL DE LENGUAJE CARRUSEL; ;76248517;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,16829;-70,73452;0;214;0;0;0;0;0;0;0;0;1;1;9; ;GRATUITO;GRATUITO
2017;15854;2;INSTITUTO DE EDUCACION DE ADULTO SAN ANDRES; ;76239484;1;6;61;6101;RANCAGUA;61;CACHAPOAL;3;2;0;-34,17466;-70,71181;0;363;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACION;SIN INFORMACION
2017;15855;0;COLEGIO SEBASTIAN'S COLLEGE; ;76238385;1;6;61;6106;GRANEROS;61;CACHAPOAL;3;2;0;-34,067365;-70,733673;0;10;110;0;0;0;0;0;0;0;1;1;2; ;GRATUITO;$25.001 A $50.000
2017;15856;9;ESCUELA ESPECIAL DE LENGUAJE NEWEN; ;76224809;1;6;62;6206;PAREDONES;63;CARDENAL CARO;3;2;0; ; ;0;214;0;0;0;0;0;0;0;0;1;1;7;SE ATIENDE A LA DIVERSIDAD;GRATUITO;GRATUITO
2017;15857;7;COLEGIO UMBRALES; ;76243478;1;6;63;6303;CHIMBARONGO;62;COLCHAGUA;3;2;0;-34,695045;-71,034256;1;110;0;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACION;SIN INFORMACION
2017;15858;5;ESCUELA ESPECIAL SAN EXPEDITO DE RENGO; ;76215303;1;6;61;6115;RENGO;61;CACHAPOAL;3;2;0;-34,405373;-70,87192;0;212;0;0;0;0;0;0;0;0;1;1;1; ;GRATUITO;GRATUITO
2017;15859;3;COLEGIO PARTICULAR SUBVENCIONADO NANCAGUA SCHOOL; ;65118293;1;6;63;6305;NANCAGUA;62;COLCHAGUA;3;2;0;-34,64853;-71,20402;1;10;110;0;0;0;0;0;0;0;1;1;9; ;SIN INFORMACION;SIN INFORMACION
